연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,위험지수
2021,강원특별자치도,동해시,0.0,0,1.1210730455547473,-0.7195586802550907,0.6619774963281565,0.3757531297821094,0.35981124785248064,0.2590891650272553
2022,강원특별자치도,동해시,0.0016985566355814,1,1.1210730455547473,-0.6285718979283654,0.7039822447798998,0.395160789825039,0.3979110455578302,0.29588731248380695
2023,강원특별자치도,동해시,0.0007996801705643,1,1.1210730455547473,-1.032891144317857,-0.2296902772255734,0.41644768900891993,0.06873482825505921,0.16820986341527008
2016,강원특별자치도,삼척시,0.0,0,2.253039356222327,-2.1441556770199117,0.3848114650468531,0.2276856802855077,0.180345206133694,0.11218978649597433
2017,강원특별자치도,삼척시,0.0,0,2.2583284612830155,-2.1002477358883,0.7093639704500472,0.24364348329688693,0.2777720447854124,0.13390806956386744
2018,강원특별자치도,삼척시,0.0,0,2.260674095671247,-1.599699207256661,0.6578713880181923,0.27323710268971857,0.39802084478062427,0.3114039970347683
2019,강원특별자치도,삼척시,0.0,0,2.260674095671247,-1.7582233975458756,0.662093116707863,0.16735284794864547,0.33297416569547,0.223267848691339
2020,강원특별자치도,삼척시,0.0,0,2.211301910628708,-2.041302650157963,0.6912197662605591,0.2728543645816272,0.2835183478282329,0.14761787501745746
2021,강원특별자치도,삼척시,0.0,0,2.211301910628708,-2.0170100769856076,0.6619774963281565,0.28873129862655555,0.2862501571494531,0.16100771075655204
2022,강원특별자치도,삼척시,0.0,0,2.211301910628708,-1.894220646648569,0.7039822447798998,0.30743000474711873,0.33212337837678946,0.20817042290908602
2023,강원특별자치도,삼척시,0.0,0,2.211301910628708,-2.213568221480504,0.7311373456691727,0.3281669938621445,0.2642595071698803,0.10863356100344951
2016,강원특별자치도,속초시,0.0,0,0.4731393238630007,-0.7726609109212937,0.3848114650468531,0.33279408798435517,0.10452099149322881,0.011090833642020717
