연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,취약성지수_동일가중,취약성지수_실증가중
2020,강원특별자치도,삼척시,0.0,0,2.211301910628708,-0.9624554448724428,0.6912197662605591,0.5499778144838241,0.6225110116251622,1.085824979631335
2021,강원특별자치도,삼척시,0.0,0,2.211301910628708,-0.7595489058347876,0.6619774963281565,0.5655632511190358,0.6698234380602782,1.0862726199809236
2022,강원특별자치도,삼척시,0.0,0,2.211301910628708,-0.5836965694869174,0.7039822447798998,0.5876101460159382,0.7297994329844072,1.1072573048354615
2023,강원특별자치도,삼척시,0.0,0,2.2074136584407,-1.0698149286175884,0.7253507311642879,0.6237592914647901,0.6216771881130474,1.1251803120568067
2016,강원특별자치도,속초시,0.0,0,0.4784906703684194,-0.6725209599230204,0.38376925236808673,-0.18106079257072202,0.0021695425606909277,0.15934296240691165
2017,강원특별자치도,속초시,0.0,0,0.48280476693761437,0.4041362169478471,0.7113485554179262,-0.14756708147714548,0.3626806144565605,0.26205755069215175
2018,강원특별자치도,속초시,0.0,0,0.48803466502254467,0.5237837806427633,0.6598233988354024,-0.12173959307054572,0.38747556285754114,0.2626726987296397
2019,강원특별자치도,속초시,0.0,0,0.48803466502254467,0.09425305596097266,0.6638779072792429,-0.2332853980768081,0.253220057546488,0.21267823122412965
2020,강원특별자치도,속초시,0.0,0,0.569414495519985,-0.4673997839311994,0.6912197662605591,-0.17699451535695748,0.15405999062309683,0.2666619157163773
2021,강원특별자치도,속초시,0.0,0,0.569414495519985,-0.7659832416363104,0.6619774963281565,-0.16016656533218945,0.07631054621991043,0.26544121224444894
2022,강원특별자치도,속초시,0.0,0,0.569414495519985,0.7972047545231642,0.7039822447798998,-0.13750732083332862,0.4832735434974301,0.29282421022617533
2023,강원특별자치도,속초시,0.0,0,0.5732242032862934,-0.1923760999326699,0.7253507311642879,-0.10200741014403525,0.251047856093469,0.31058753473616624
2016,강원특별자치도,양구군,0.0,0,0.01568977020568588,-0.42400133526814326,0.38376925236808673,0.6815039655389518,0.1642404132111453,0.3989071962465447
2017,강원특별자치도,양구군,0.0,0,0.019746821957062014,0.16380635583290884,0.7113485554179262,0.38090703011416877,0.31895219083051646,0.3522927035907506
2018,강원특별자치도,양구군,0.0,0,0.025712068784451154,-0.6932249500181997,-0.2448803137229973,0.21194691177483543,-0.17511157079547762,0.036882140299158116
2019,강원특별자치도,양구군,0.0,0,0.025712068784451154,-0.8447130695472711,0.6638779072792429,0.16115150088199132,0.0015071018496035787,0.2410386372403552
2020,강원특별자치도,양구군,0.0,0,0.04724669433812898,-0.5988352057625705,0.6912197662605591,0.0036616834490782874,0.035823234571298976,0.18619652369601877
2021,강원특별자치도,양구군,0.0,0,0.04724669433812898,-1.1268884917173696,0.6619774963281565,0.02127255593416595,-0.09909793627922957,0.1843068108377424
2022,강원특별자치도,양구군,0.0,0,0.04724669433812898,0.31275342630657776,0.7039822447798998,0.04431764919809507,0.2770750036556754,0.21131390879642234
2023,강원특별자치도,양구군,0.0,0,0.05350457655656023,-0.26929178721198843,0.7253507311642879,0.08010551382929465,0.1474172585845386,0.23175179731843543
2016,강원특별자치도,양양군,0.0,0,1.1074246868928794,-0.6725209599230204,0.38376925236808673,0.9510374674425022,0.44242761169511197,0.8497946638056099
2017,강원특별자치도,양양군,0.0,0,1.1120881004786158,0.4041362169478471,0.7113485554179262,0.9838166574777321,0.8028473825805302,0.952301317640968
2018,강원특별자치도,양양군,0.0,0,1.1163186793358217,0.5237837806427633,0.6598233988354024,1.0055829060715524,0.826377191221385,0.9508233102351885
2019,강원특별자치도,양양군,0.0,0,1.1163186793358217,0.09425305596097266,0.6638779072792429,0.9096772941303103,0.6960317341765869,0.9077147957472362
2020,강원특별자치도,양양군,0.0,0,1.1262661194400834,-0.4673997839311994,-0.01107133960725945,0.9507195455674815,0.3996286353672765,0.7576031576963684
2021,강원특별자치도,양양군,0.0,0,1.1262661194400834,-0.7659832416363104,-0.07838677079921177,0.9648287681527029,0.31168121878931604,0.7456671819197245
2022,강원특별자치도,양양군,0.0,0,1.1262661194400834,0.7972047545231642,-0.011055641632397945,0.9861481384261161,0.7246408426892414,0.7787918647813166
2023,강원특별자치도,양양군,0.0,0,1.1274650382680107,-0.1923760999326699,0.009249326358167498,1.0225633991522014,0.49172541596142744,0.7958952148454034
2016,강원특별자치도,영월군,0.0,0,1.0264540137225389,-0.28854492900858447,0.38376925236808673,0.24832945894312522,0.3425019490062916,0.5173865194742477
2017,강원특별자치도,영월군,0.0,0,1.0310724552869883,-0.1362572200099772,0.7113485554179262,0.17641217885116067,0.4456439923865245,0.5697009186582335
2018,강원특별자치도,영월군,0.0,0,1.0354316892152429,0.46278763739213785,0.6598233988354024,0.20715881423370142,0.5913003849191212,0.5743338034908645
2019,강원특별자치도,영월군,0.0,0,1.0354316892152429,-0.3524614161808838,-0.18736509198860168,0.1891640700810225,0.17119231278169497,0.35101262784648474
2020,강원특별자치도,영월군,0.0,0,1.0700500391284957,-0.28179725384981613,-0.2100217814616973,0.23621539716480744,0.20361160024544742,0.37694535717003846
2021,강원특별자치도,영월군,0.0,0,1.0700500391284957,0.03845672581567022,-0.2464495554842273,0.179651767747616,0.2604272443018887,0.3443497391905769
2022,강원특별자치도,영월군,0.0,0,1.0700500391284957,0.1320103399622292,-0.19661908182717164,0.17000527080371503,0.2938616420168171,0.35297355017895893
2023,강원특별자치도,영월군,0.0,0,1.0715125260494878,-0.4119386067576953,-0.12945711310067046,0.17468790969537246,0.17620117897162363,0.36986923646998426
2016,강원특별자치도,원주시,0.0074720148387009,1,-0.11228560046195292,-0.24457593750940437,0.38376925236808673,-0.810035799067774,-0.19578202116776114,-0.29605679196326395
2017,강원특별자치도,원주시,0.000499875041651,1,-0.10829962766877889,0.010848465510634397,-0.15380826797695288,-0.8987851546585212,-0.2875111461984046,-0.4671797858806173
2018,강원특별자치도,원주시,0.0002999550089979,1,-0.10213103956039168,0.3375158871301222,0.6598233988354024,-0.9647078119721965,-0.017374891391765873,-0.28946940929032744
2019,강원특별자치도,원주시,0.001598721363697,1,-0.10213103956039168,-0.41637552364340047,0.02405479486228429,-0.9898953608739978,-0.37108678230387643,-0.46283135583657264
2020,강원특별자치도,원주시,0.0023971245997214,1,-0.0752127430961639,-0.3842805826764686,0.09280341431927547,-0.9487165310675426,-0.3288516106302249,-0.4191540839688199
2021,강원특별자치도,원주시,0.0025966258472659,1,-0.0752127430961639,-0.22390468332568356,0.6619774963281565,-0.9299331330443301,-0.14176826578450527,-0.2678822638395216
2022,강원특별자치도,원주시,0.004987541511039,1,-0.0752127430961639,0.6085233888074841,0.040341062719717574,-0.9178452869998951,-0.08604839464221431,-0.4142920761530042
2023,강원특별자치도,원주시,0.0055843782939006,1,-0.06838071198255102,-0.48009121994608767,-0.13085460300823812,-0.8896076316475098,-0.39223354164609664,-0.4473819126177834
2016,강원특별자치도,인제군,0.0,0,0.397351483830399,-0.42400133526814326,0.38376925236808673,0.5537156151485662,0.22770875401972715,0.4591703951383086
2017,강원특별자치도,인제군,0.0,0,0.40162051478408994,0.16380635583290884,-0.21165613590018764,0.5873013523994828,0.2352680217790735,0.32900102035927364
2018,강원특별자치도,인제군,0.0,0,0.4069793356925582,-0.6932249500181997,-0.2435815704400326,0.6120996286193572,0.02056811096342076,0.32978773666716876
2019,강원특별자치도,인제군,0.0,0,0.4069793356925582,-0.8447130695472711,-0.13783567160839527,0.42863441129516133,-0.036733748541986716,0.27478023383109257
2020,강원특별자치도,인제군,0.0,0,0.5115201657210627,-0.5988352057625705,0.6912197662605591,0.36911338919492237,0.2432545288534934,0.48884210220256963
2021,강원특별자치도,인제군,0.0,0,0.5115201657210627,-1.1268884917173696,0.6619774963281565,0.3867715725465421,0.10834518571959793,0.4869732190362802
2022,강원특별자치도,인제군,0.0,0,0.5115201657210627,0.31275342630657776,0.7039822447798998,0.4098399820906278,0.484523954724542,0.5139905825210336
2023,강원특별자치도,인제군,0.0,0,0.5156013100233193,-0.26929178721198843,0.7253507311642879,0.4460321503777244,0.3544231010883358,0.5339418962267655
2016,강원특별자치도,정선군,0.0007996801705643,1,0.8330111997111392,-0.1492635033201239,0.38376925236808673,0.06545483279332713,0.2832429453881073,0.378427142551882
2017,강원특별자치도,정선군,0.0003999200213269,1,0.8375222009640673,-0.6959970498570145,-0.10720096721115197,0.10079546007737765,0.03377991099331962,0.2702061020392864
2018,강원특별자치도,정선군,0.0002999550089979,1,0.8421887980153645,-0.21588126503929478,-0.14802484968594787,0.045344816632823776,0.1309068749807364,0.2391324384976934
2019,강원특별자치도,정선군,0.0005998200719676,1,0.8421887980153645,-1.0393188040866306,-0.25705463226445074,-0.11422374884070902,-0.14210209679410646,0.13798365074180013
2020,강원특별자치도,정선군,0.0002999550089979,1,0.8430536021812538,-0.7014431452043247,-0.07538956741959407,-0.09872409519249162,-0.00812580140878915,0.19198063113904842
2021,강원특별자치도,정선군,9.999500033330834e-05,1,0.8430536021812538,-0.3484797780546788,-0.02720664883449561,-0.10156651843540013,0.09145016421416982,0.20433417448431035
2022,강원특별자치도,정선군,9.999500033330834e-05,1,0.8430536021812538,0.10455107400766733,-0.11583973327169977,-0.07672132541375823,0.1887609043758658,0.19511588336665164
2023,강원특별자치도,정선군,0.0005998200719676,1,0.8455803578610612,-0.995199343675652,-0.15977936737693452,-0.040647871553071424,-0.08751155618614918,0.19592630930301494
2016,강원특별자치도,철원군,0.0,0,-1.2831902037024046,-0.31452237879274075,0.38376925236808673,-0.6965339564848066,-0.4776193216529663,-0.6038822979789484
2017,강원특별자치도,철원군,0.0,0,-1.2798545644766832,-0.141468493675092,0.7113485554179262,-0.6628461336689861,-0.3432051591007088,-0.5053727496299196
2018,강원특별자치도,철원군,0.0,0,-1.271825514931792,-0.11228587717012359,0.6598233988354024,-0.6355488243635025,-0.33995920440750393,-0.5036555109115781
2019,강원특별자치도,철원군,0.0,0,-1.271825514931792,-0.6269927574470047,0.6638779072792429,-0.752874685426714,-0.496953762631567,-0.5565710557093464
2020,강원특별자치도,철원군,0.0,0,-1.2544627161963984,0.30507355722726426,0.6912197662605591,-0.9638729728866835,-0.30551059139881465,-0.633213881295539
2021,강원특별자치도,철원군,0.0,0,-1.2544627161963984,-0.750108350434964,0.6619774963281565,-0.9439150026699499,-0.5716271432432889,-0.6363988809593596
2022,강원특별자치도,철원군,0.0,0,-1.2544627161963984,0.5799916065474058,0.7039822447798998,-0.919713185966409,-0.22255051270887546,-0.6093664230308593
2023,강원특별자치도,철원군,0.0,0,-1.242101792550009,-0.1489183454903818,0.7253507311642879,-0.884708970079639,-0.3875945942389355,-0.5880590288999207
2016,강원특별자치도,춘천시,0.1418467242282363,1,0.23248221772627453,0.18160057046137984,0.38376925236808673,-0.7675167921393956,0.007583812104086374,-0.1701932541813743
2017,강원특별자치도,춘천시,0.0129162252665463,1,0.23665967843787056,0.5052967219610769,-0.20772301305587912,-0.7485244661085809,-0.05357276969137817,-0.3069991314617836
2018,강원특별자치도,춘천시,0.0058826631581554,1,0.24228046168793568,0.06465994999140436,0.6598233988354024,-0.7431782102146594,0.05589640007502078,-0.08798920123018139
2019,강원특별자치도,춘천시,0.0127187724077746,1,0.24228046168793568,-0.1505449809883411,-0.3441077091132706,-0.7304722404604366,-0.24571111721852815,-0.3343285763041205
2020,강원특별자치도,춘천시,0.0996643231129453,1,0.2667279511911442,0.27925996428144106,-0.277957902612556,-0.7327415094968459,-0.11617787415920415,-0.3094274596631792
2021,강원특별자치도,춘천시,0.0535407669280298,1,0.2667279511911442,-0.7098738154250476,-0.3255788805032905,-0.7297307058220059,-0.37461386263979995,-0.32437673924945676
2022,강원특별자치도,춘천시,0.0591176044830888,1,0.2667279511911442,0.5527699378891241,-0.29087791861545975,-0.7454649835165219,-0.05421125326292836,-0.31705100311004797
2023,강원특별자치도,춘천시,0.1089440869891791,1,0.27195679943901807,-0.10804268297979391,-0.31859973528261076,-0.7230573374924718,-0.2194357390789646,-0.31543877565420053
2016,강원특별자치도,태백시,0.0,0,0.1677098920241942,-1.1280294076438855,0.38376925236808673,-0.7782756270543625,-0.3387064725764918,-0.20049112219685278
2017,강원특별자치도,태백시,0.0,0,0.1718513774586161,-1.088907252111904,0.7113485554179262,-0.7412038786611169,-0.23672779947411968,-0.10083734921536
2018,강원특별자치도,태백시,0.0,0,0.17757507807170797,-0.8215567321649999,0.6598233988354024,-0.7039799318149677,-0.17203454676821428,-0.09440139235607348
2019,강원특별자치도,태백시,0.0,0,0.17757507807170797,-0.5577647831216475,0.6638779072792429,-0.6555667484012158,-0.09296963654297809,-0.07090742224567448
2020,강원특별자치도,태백시,0.0,0,0.22329401005667474,-0.9624554448724428,0.6912197662605591,-0.6617097829459704,-0.17741286287529484,-0.054605911777778904
2021,강원특별자치도,태백시,0.0,0,0.22329401005667474,-0.7595489058347876,0.6619774963281565,-0.6387741662247917,-0.12826289141868702,-0.050922186391890056
2022,강원특별자치도,태백시,0.0,0,0.22329401005667474,-0.5836965694869174,0.7039822447798998,-0.6394915212959376,-0.07397795898657011,-0.039959983683721
2023,강원특별자치도,태백시,0.0,0,0.22872649756533744,-1.0698149286175884,0.7253507311642879,-0.6526671497825838,-0.1921012124176367,-0.040907626946596054
2016,강원특별자치도,평창군,0.0,0,0.28631170661462135,-1.9149397552461727,0.38376925236808673,-0.2729875826473416,-0.3794615947277015,0.054707500684303634
2017,강원특별자치도,평창군,0.0,0,0.2905190648289226,-1.5875190014840188,0.7113485554179262,-0.3800192471028861,-0.241417657085014,0.09221015073057215
2018,강원특별자치도,평창군,0.0,0,0.2960543178932268,-1.147999987592227,0.6598233988354024,-0.3599983671445329,-0.1380301595020327,0.09177510256570232
2019,강원특별자치도,평창군,0.0,0,0.2960543178932268,-1.512000864775505,0.6638779072792429,-0.3624035008665474,-0.2286180351173957,0.09012179945268095
2020,강원특별자치도,평창군,0.0,0,0.3125051085909483,-1.9976642651197802,0.6912197662605591,-0.34846462277235957,-0.33560100326015807,0.10597128396459632
2021,강원특별자치도,평창군,0.0,0,0.3125051085909483,-1.842176743463533,0.6619774963281565,-0.3678867334908552,-0.30889521800882086,0.09079657135885036
2022,강원특별자치도,평창군,0.0,0,0.3125051085909483,-1.0740620136872814,0.7039822447798998,-0.36829253362040015,-0.10646679848420837,0.10451232937515664
2023,강원특별자치도,평창군,0.0,0,0.3175193314502338,-2.2476458660068666,0.7253507311642879,-0.3572852287729962,-0.39051525804133524,0.11104711934167577
2016,강원특별자치도,홍천군,0.0086623730786526,1,0.6813491687989511,-0.159203761455892,0.38376925236808673,-0.5594445690971622,0.0866175226534959,0.05695310584819027
2017,강원특별자치도,홍천군,0.0006997551142733,1,0.6857759352565446,0.5935893496850541,-0.06169008236475254,-0.5634429273139174,0.16355806881573215,-0.05149501401505793
2018,강원특별자치도,홍천군,0.0009995003330835,1,0.6906835095480995,0.1788635795706051,-0.06023494188466197,-0.522150178961152,0.07179049206822269,-0.03328492016381035
2019,강원특별자치도,홍천군,0.001998002662673,1,0.6906835095480995,-0.23983996725849843,0.6638779072792429,-0.528234685956948,0.146621690902974,0.1432147783640941
2020,강원특별자치도,홍천군,0.0064789660977091,1,0.6880107926249421,-0.21911641660017636,0.6912197662605591,-0.5163144144066727,0.16094993196966306,0.1545739582999113
2021,강원특별자치도,홍천군,0.0022973590486834,1,0.6880107926249421,-0.6665659082113244,0.6619774963281565,-0.5187423800719513,0.04117000016745573,0.1442177646141216
2022,강원특별자치도,홍천군,0.0025966258472659,1,0.6880107926249421,0.6446769954882663,0.001450687041455151,-0.4916553084099638,0.21062079168617498,-0.0031956705157552
2023,강원특별자치도,홍천군,0.0064789660977091,1,0.6912644637608195,-0.2349840057418002,-0.05591806408406155,-0.468888040296724,-0.017131411590441556,-0.010406672619832413
2017,강원특별자치도,화천군,0.0,0,-0.8703925575092181,0.2067300513145964,0.7113485554179262,-0.2071200501142061,-0.039858500222725385,-0.1781780639254968
2018,강원특별자치도,화천군,0.0,0,-0.8630137448842891,-0.32093251708911397,0.6598233988354024,-0.1805148153854603,-0.17615941963086526,-0.17942397697671542
2019,강원특별자치도,화천군,0.0,0,-0.8630137448842891,-0.16226011464277135,0.6638779072792429,-0.23651048613109493,-0.14947660959472814,-0.20236277242697476
2020,강원특별자치도,화천군,0.0,0,-0.6135402924862515,0.05183915557721579,0.6912197662605591,-0.024897436956210273,0.026155298098828272,-0.02524739701799372
2021,강원특별자치도,화천군,0.0,0,-0.6135402924862515,-0.5642505001735578,0.6619774963281565,-0.008501305531899483,-0.13107865046588807,-0.02806083805628791
2022,강원특별자치도,화천군,0.0,0,-0.6135402924862515,0.40928462565424373,0.7039822447798998,0.01394512520549146,0.12841792578834588,-0.0033763944544145524
2023,강원특별자치도,화천군,0.0,0,-0.6041843222283486,-0.05758754386904558,0.7253507311642879,0.049560936184219806,0.028284950312778404,0.018440409154936086
2016,강원특별자치도,횡성군,0.0025966258472659,1,0.6733342517486611,-0.24457593750940437,0.38376925236808673,-0.5850348950468978,0.05687316789011143,0.042862207531195295
2017,강원특별자치도,횡성군,9.999500033330834e-05,1,0.6777565666313067,0.010848465510634397,0.004725383943232103,-0.5975642168751696,0.023941549802500878,-0.05493653940105794
2018,강원특별자치도,횡성군,0.0,0,0.6826768759006281,0.3375158871301222,0.6598233988354024,-0.5691807220695482,0.2777088599491511,0.12427975506500022
2019,강원특별자치도,횡성군,0.0001999800026662,1,0.6826768759006281,-0.41637552364340047,0.6638779072792429,-0.577313698316501,0.08821639030499237,0.11838225263163021
2020,강원특별자치도,횡성군,0.0003999200213269,1,0.6711966326669327,-0.3842805826764686,0.6912197662605591,-0.5380583520494837,0.1100193660503849,0.13913753792603437
2021,강원특별자치도,횡성군,0.0006997551142733,1,0.6711966326669327,-0.22390468332568356,0.6619774963281565,-0.5241067338201103,0.14629067796232384,0.1386779684111868
2022,강원특별자치도,횡성군,0.0026963615477426,1,0.6711966326669327,0.6085233888074841,0.7039822447798998,-0.518283842347358,0.36635460597673963,0.15542016195108135
2023,강원특별자치도,횡성군,0.001998002662673,1,0.6745291366928311,-0.48009121994608767,0.07554512586893483,-0.49233129423680844,-0.055587062905282536,0.005945452568014792
2016,경기도,가평군,0.0135083500247922,1,0.42687291943087563,0.18160057046137984,0.38376925236808673,-0.5558440687608963,0.10909966837486146,-0.017650165169250276
2017,경기도,가평군,0.006379606964039,1,0.431158346921464,0.5052967219610769,-0.1301455521615438,-0.5185702836934827,0.07193480825687859,-0.12697988312027797
2018,경기도,가평군,0.0009995003330835,1,0.4364702609407348,0.06465994999140436,-0.1000915564294233,-0.4811543697097922,-0.020028928801769083,-0.10331795655493341
2019,경기도,가평군,0.0016985566355814,1,0.4364702609407348,-0.1505449809883411,-0.3538548769447554,-0.472833615426272,-0.13519080310465842,-0.16404607626376833
2020,경기도,가평군,0.009058844488346,1,0.39030622161699313,0.27925996428144106,-0.3548098010250875,-0.4444534669737783,-0.03242427052510791,-0.16398540488639515
2021,경기도,가평군,0.0029955089797984,1,0.39030622161699313,-0.7098738154250476,-0.35511201090884315,-0.42152314627705223,-0.27405068774848745,-0.15833496912307515
2022,경기도,가평군,0.0051865266873,1,0.39030622161699313,0.5527699378891241,-0.31526915715860815,-0.39585646195228236,0.05798763509880668,-0.13149603877694413
2023,경기도,가평군,0.0102473164515495,1,0.3949556753410964,-0.10804268297979391,-0.38961548984486083,-0.4457936417389891,-0.13712403480563687,-0.17356830058913558
2016,경기도,고양시,0.0,0,-1.2294239073269377,0.039334661540289695,0.38376925236808673,-1.302538298848828,-0.5272145730668474,-0.8527110174508249
2017,경기도,고양시,0.0,0,-1.2260584056963426,-0.45601277453439404,0.7113485554179262,-1.2671578281047147,-0.5594701132293813,-0.7563998632677549
2018,경기도,고양시,0.0,0,-1.218114785930029,-1.1547700948162325,0.6598233988354024,-1.2338990131620902,-0.7367401237682374,-0.7552997747575043
2019,경기도,고양시,0.0,0,-1.218114785930029,-0.359721440783765,0.6638779072792429,-1.372988621783239,-0.5717367353044476,-0.8120113143948615
2020,경기도,고양시,0.0,0,-1.1941935050474748,0.16995747924388163,0.6912197662605591,-1.3125016752631382,-0.4113794837015431,-0.7689017760868961
2021,경기도,고양시,0.0,0,-1.1941935050474748,-0.5568695169085953,0.6619774963281565,-1.2908114547868472,-0.5949742451036901,-0.7698735679593495
2022,경기도,고양시,0.0,0,-1.1941935050474748,0.40556352136272145,0.7039822447798998,-1.2657559307785415,-0.33760091742084875,-0.7440894560475597
2023,경기도,고양시,0.0,0,-1.1821151525260198,-0.1067649998944874,0.7253507311642879,-1.2309312639641612,-0.4486151713050951,-0.7219906111856815
2016,경기도,과천시,0.0,0,-0.7295290021035982,-0.319961850033717,0.38376925236808673,-1.1377797876682616,-0.45087534685937253,-0.6291368829058993
2017,경기도,과천시,0.0,0,-0.7258858532281586,0.4949886000110473,0.7113485554179262,-1.1049573738123395,-0.15612651790288115,-0.5280788143655339
2018,경기도,과천시,0.0,0,-0.7187365212209834,-0.04399998320387573,0.6598233988354024,-1.0793840441754536,-0.2955742874412276,-0.5298991438180637
2019,경기도,과천시,0.0,0,-0.7187365212209834,-0.46901021026147977,0.6638779072792429,-0.9901844770522983,-0.37851332531387966,-0.4914908961585843
2020,경기도,과천시,0.0,0,-0.6829923781885138,0.3581446097228331,0.6912197662605591,-0.940174144393071,-0.14345053664954815,-0.4480701614062097
2021,경기도,과천시,0.0,0,-0.6829923781885138,-0.039090583881333185,0.6619774963281565,-0.9249458676067135,-0.246262833337101,-0.45043096284132234
2022,경기도,과천시,0.0,0,-0.6829923781885138,0.5042318667295056,-0.43632395862972906,-0.9030749922948875,-0.3795398655959062,-0.7129769846968042
2023,경기도,과천시,0.0,0,-0.6733107830615973,0.16355993846254174,-0.2949669695832602,-0.8685934695899626,-0.4183278209430696,-0.6610055315948022
2016,경기도,광명시,0.0,0,-1.269877647655668,-0.319961850033717,0.38376925236808673,-1.2448423758449059,-0.612728155291551,-0.8412472106708215
2017,경기도,광명시,0.0,0,-1.2665346144868006,0.4949886000110473,0.7113485554179262,-1.2108748244650829,-0.3177680708807275,-0.7397765972972037
2018,경기도,광명시,0.0,0,-1.2585267173885544,-0.04399998320387573,0.6598233988354024,-1.1818023043434636,-0.45612640152512285,-0.7397941999635428
2019,경기도,광명시,0.0,0,-1.2585267173885544,-0.46901021026147977,0.6638779072792429,-1.1050959670907907,-0.5421887468653954,-0.706886382737886
2020,경기도,광명시,0.0,0,-1.226850762367049,0.3581446097228331,0.6912197662605591,-1.012487225961812,-0.2974934030863672,-0.645952779964298
2021,경기도,광명시,0.0,0,-1.226850762367049,-0.039090583881333185,0.6619774963281565,-0.9951687667156116,-0.3997831541589593,-0.6473933307249613
2022,경기도,광명시,0.0,0,-1.226850762367049,0.5042318667295056,0.7039822447798998,-0.9722677838749142,-0.24772610868313946,-0.6244092733081914
2023,경기도,광명시,0.0,0,-1.2146192968752707,0.16355993846254174,0.7253507311642879,-0.9376227543174466,-0.31583284539147194,-0.6015844586015155
2016,경기도,광주시,0.8522854018982426,1,-0.9184324872731123,-0.16832119989876373,0.38376925236808673,-0.8679066924747477,-0.39272278181963427,-0.5673232131571226
2017,경기도,광주시,0.5824949104563504,1,-0.9148942575149728,0.4223618095570626,-0.5426551286922457,-0.8727883468085947,-0.4769939808646877,-0.7973889043394473
2018,경기도,광주시,0.4929874656361109,1,-0.9074447749674321,0.20869030532647662,-0.6407397890150143,-0.8734863339688572,-0.5532451481562067,-0.8208868945225083
2019,경기도,광주시,0.5183174895242862,1,-0.9074447749674321,-0.06931438749957396,-0.6801342481723198,-0.9880110490290459,-0.6612261149170929,-0.8823857538852657
2020,경기도,광주시,0.4710031295788191,1,-0.9102104707284224,-0.2895526276039584,-0.6461927082238783,-0.963898934349765,-0.702463685226506,-0.8651017789736254
2021,경기도,광주시,0.1650906198655926,1,-0.9102104707284224,-0.3498140545202647,-0.6678871636025233,-0.9397450786784127,-0.7169141918824058,-0.8601573166210055
2022,경기도,광주시,0.1831545430978465,1,-0.9102104707284224,0.8366043807384956,-0.6447792702102448,-0.9134753979103112,-0.40796518952762073,-0.8375733773412474
2023,경기도,광주시,0.7011649521535286,1,-0.8994635676143852,0.04725743842950729,-0.6161950829981159,-0.8779845664086945,-0.5865964446479222,-0.8150075773752721
2016,경기도,구리시,0.0,0,-0.8745031587359778,-0.319961850033717,0.38376925236808673,-0.46494971200254304,-0.3189113671010378,-0.37717002696592483
2017,경기도,구리시,0.0,0,-0.8709405301353842,0.4949886000110473,0.7113485554179262,-0.4314019447568094,-0.024001329865805027,-0.27581718859609994
2018,경기도,구리시,0.0,0,-0.8635608473148654,-0.04399998320387573,0.6598233988354024,-0.40491775235606303,-0.16316379600985043,-0.277166161575536
2019,경기도,구리시,0.0,0,-0.8635608473148654,-0.46901021026147977,0.6638779072792429,-0.318177487004617,-0.24671765932542983,-0.2398406778170895
2020,경기도,구리시,0.0,0,-0.8564114918797247,0.3581446097228331,0.6912197662605591,-0.2874426576766656,-0.02362244339324951,-0.2136366848276921
2021,경기도,구리시,0.0,0,-0.8564114918797247,-0.039090583881333185,0.6619774963281565,-0.2717156158580736,-0.12631004882274374,-0.21577789354010052
2022,경기도,구리시,0.0,0,-0.8564114918797247,0.5042318667295056,0.7039822447798998,-0.2495989334816905,0.025550921536997562,-0.19313914235621818
2023,경기도,구리시,0.0,0,-0.8459168243215176,0.16355993846254174,-0.3947291878571645,-0.2143472392444702,-0.3228583282401526,-0.4505974702938928
2016,경기도,군포시,0.0,0,-1.23122489394402,-0.04764131773207335,0.38376925236808673,-0.8368211140553045,-0.4329795183408278,-0.6486024506251914
2017,경기도,군포시,0.0,0,-1.2278603926016194,0.30687040271512844,0.7113485554179262,-0.8027288373052804,-0.2530925679434613,-0.5491044097828444
2018,경기도,군포시,0.0,0,-1.219913911230578,0.02555744743501586,0.6598233988354024,-1.293325441130201,-0.4569646265225902,-0.7767986796193996
2019,경기도,군포시,0.0,0,-1.219913911230578,-0.3200810084351683,0.6638779072792429,-1.239998687833348,-0.5290289250549629,-0.7538336256369835
2020,경기도,군포시,0.0,0,-1.1960828550992535,-0.26421246430050765,0.6912197662605591,-1.1792289125714,-0.4870761164276505,-0.7127202229022792
2021,경기도,군포시,0.0,0,-1.1960828550992535,-0.16505514541552546,0.6619774963281565,-1.157672070659637,-0.4642081437115648,-0.7101018586028719
2022,경기도,군포시,0.0,0,-1.1960828550992535,0.5770428523066141,0.7039822447798998,-1.1326822797948009,-0.2619350094518851,-0.6853200421757341
2023,경기도,군포시,0.0,0,-1.1839956443936719,-0.5417353376786059,0.7253507311642879,-1.09772764217534,-0.5245269732708324,-0.6658403302106388
2016,경기도,김포시,0.0,0,-1.3596320801163393,-0.5625937178030712,0.38376925236808673,-2.0672353397343164,-0.9014229713214101,-1.2317992727167035
2017,경기도,김포시,0.0,0,-1.3563388975673218,-0.8788617926829864,0.7113485554179262,-2.1695812347803702,-0.9233583424031881,-1.1953562801447464
2018,경기도,김포시,0.0,0,-1.3481883887995285,-0.9690814874789266,0.6598233988354024,-2.132941134271206,-0.9475969029285647,-1.190016054294099
2019,경기도,김포시,0.0,0,-1.3481883887995285,-0.6768400155869567,0.6638779072792429,-2.1946577968428045,-0.8889520734875116,-1.2148835908831757
2020,경기도,김포시,0.0,0,-1.3229120742175489,-0.5103923781529621,0.6912197662605591,-2.031835603785911,-0.7934800724739657,-1.1279095283446083
2021,경기도,김포시,0.0,0,-1.3229120742175489,-0.9163831299392768,0.6619774963281565,-2.0088896674302346,-0.896551843814726,-1.1269111321574814
