연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,위험지수,연속발생연수_L1,집단발생여부_L1,log_인접시군_피해밀도_본per_ha_L1,key,구조적취약성지수_gm,연속발생연수_L1_gm,집단발생여부_L1_gm,log_인접시군_피해밀도_본per_ha_L1_gm,Model2_예측확률,_decile
2018,전라남도,곡성군,0.0,0,1.2594806557367986,0.3792624998877918,0.6598233988354029,-0.3055237972199675,0.4982606893100064,0.444406452801541,2.0,0.0,0.00329456694943,전라남도곡성군,0.42174637352017524,1.0,0.0,0.012222432162204257,0.2502949255389026,6
2019,전라남도,곡성군,0.0,0,1.2594806557367986,0.2522243481100415,0.6638779072792427,-0.3596096182940989,0.4539933232079959,0.384031795184247,3.0,0.0,0.004987541511039,전라남도곡성군,0.42174637352017524,1.0,0.0,0.012222432162204257,0.26543178346677176,6
2020,전라남도,곡성군,0.0,0,1.311654635135302,0.6765845455651229,0.6912197662605586,-0.3104592615847971,0.5922499213440466,0.5592599730385426,0.0,0.0,0.004489905272852,전라남도곡성군,0.42174637352017524,1.0,0.0,0.012222432162204257,0.2185216738034618,5
2021,전라남도,곡성군,0.0,0,1.311654635135302,0.2480136694696423,-0.0402313352835525,-0.2900305858104227,0.3073515958777422,0.4232125729315072,0.0,0.0,0.0083649163316277,전라남도곡성군,0.42174637352017524,1.0,0.0,0.012222432162204257,0.3050722281724812,6
2022,전라남도,곡성군,0.0,0,1.311654635135302,-0.151347084596318,0.134829749926903,-0.2655976313698757,0.2573849172740028,0.298236639723036,1.0,0.0,0.0160701801774944,전라남도곡성군,0.42174637352017524,1.0,0.0,0.012222432162204257,0.3211754250591914,6
2023,전라남도,곡성군,0.0,0,1.311654635135302,0.5545159288085407,0.1071578335582174,-0.3651265713674849,0.4020504565336438,0.5003479975254526,0.0,0.0,0.016463726030665,전라남도곡성군,0.42174637352017524,1.0,0.0,0.012222432162204257,0.27009372109091806,6
2017,전라남도,광양시,0.0206845911928326,1,-0.0243017468385939,0.1535620170818921,-0.2490723189147873,0.6192779877917561,0.1248664847800667,0.2495127526783514,1.0,1.0,0.2150307312036593,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.9996784373360301,9
2018,전라남도,광양시,0.0382587121170903,1,-0.0182665496734077,0.8347387111682073,-0.3307483660248591,0.6383774052181668,0.2810253001720267,0.4849498555709887,2.0,1.0,0.0285874568519125,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.9997302840364988,10
2019,전라남도,광양시,0.0439211870579281,1,-0.0182665496734077,0.9584599401201432,-0.4151977971584062,0.4090011018938047,0.2334991737955335,0.4497314974468467,3.0,1.0,0.0428679002271758,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.9997450360633021,10
2020,전라남도,광양시,0.0722276339968807,1,0.0114545936365528,0.7755278830454454,-0.3722311312675355,0.4536817100922727,0.2171082638766838,0.413554728924757,4.0,1.0,0.0381624610943489,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.9997570854249165,10
2021,전라남도,광양시,0.0825012215117436,1,0.0114545936365528,0.8064195247917857,-0.4293598013029306,0.4673396287850337,0.2139634864776103,0.4284045824044574,5.0,1.0,0.062880898039201,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.9997475128590181,10
2022,전라남도,광양시,0.0644760191843648,1,0.0114545936365528,0.3140675568351972,-0.4253691364767618,0.2905537489089166,0.0476766907259762,0.2053586331268888,6.0,1.0,0.1082264050708711,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.999788782170276,10
2023,전라남도,광양시,0.134793096341532,1,0.0114545936365528,0.9997388413467164,-0.347768984646188,0.1727115389572133,0.2090339973235737,0.3946349913134943,7.0,1.0,0.1116308161711853,전라남도광양시,0.18959619959306728,4.0,1.0,0.08676952409405056,0.9997270413449415,10
2017,전라남도,구례군,0.0,0,0.6788314360134019,-0.132686872870381,0.711348555417926,-0.1756285080516021,0.2704661526273361,0.1235053516971395,1.0,0.0,0.1357539209776198,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.40361992035405203,6
2018,전라남도,구례군,0.0,0,0.6837500383606047,0.1616614863289443,0.6598233988354029,-0.1471305874401025,0.3395260840212123,0.2327603124164821,0.0,0.0,0.0223484036637618,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.4353537602151308,6
2019,전라남도,구례군,0.0006997551142733,1,0.6837500383606047,0.3394521815616105,0.6638779072792427,-0.1575504090083407,0.3823824295482793,0.2885506036379581,0.0,0.0,0.0389322100017874,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.409452997356847,6
2020,전라남도,구례군,0.0010993954433009,1,0.7251328268825197,0.6081600731126463,0.6912197662605586,-0.1105525476158107,0.4784900296599785,0.4075801174597851,1.0,0.0,0.0324671901375014,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.37862351792080173,6
2021,전라남도,구례군,0.0009995003330835,1,0.7251328268825197,-0.1198282385798311,0.661977496328156,-0.1684626948883113,0.2747048474356333,0.1456139644714591,2.0,0.0,0.0509782447646294,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.45104496705342617,6
2022,전라남도,구례군,0.0016985566355814,1,0.7251328268825197,-0.2941164512822212,0.7039822447798993,-0.2102703460147638,0.2311820685913584,0.0735820098618448,3.0,0.0,0.0569472804417501,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.4680223334885973,6
2023,전라남도,구례군,0.0021975835434872,1,0.7251328268825197,0.257788327045977,0.7311373456691725,-0.2962483813424069,0.3544525295638156,0.2288909241953633,4.0,0.0,0.05486690144084,전라남도구례군,0.33302916306394476,1.5714285714285714,0.0,0.05604202163255569,0.4229014794535251,6
2017,전라남도,나주시,0.1656839156409313,1,-0.3998948303349495,0.5925760009999507,0.711348555417926,-0.7457015855531907,0.0395820351324341,-0.1843401382960631,1.0,0.0,0.0055843782939006,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.14453182482250654,5
2018,전라남도,나주시,0.0,0,-0.3932631810310641,0.74556823316212,0.6598233988354029,-0.7453490399477856,0.0666948527546683,-0.1310146626055765,2.0,0.0,0.0001999800026662,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.14204547428642472,5
2019,전라남도,나주시,0.0,0,-0.3932631810310641,0.4848473286147763,0.6638779072792427,-0.7263298441359127,0.0072830526817605,-0.2115818988507335,0.0,0.0,0.0,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.1512243695590946,5
2020,전라남도,나주시,0.0,0,-0.3687269678998885,1.0365143211359182,0.6912197662605586,-0.7416497983062456,0.1543393302975856,-0.0246208150234052,0.0,0.0,0.0,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.12321700769226877,5
2021,전라남도,나주시,0.0,0,-0.3687269678998885,0.7700895777662374,0.661977496328156,-0.7192456578208404,0.0860236120934161,-0.1059610159848305,0.0,0.0,0.000499875041651,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.13549783186594583,5
2022,전라남도,나주시,9.999500033330834e-05,1,-0.3687269678998885,0.3771291856659624,0.7039822447798993,-0.7217372884102073,-0.0023382064660585,-0.2377783568813778,0.0,0.0,0.0020977980821461,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.15262093616355069,5
2023,전라남도,나주시,0.0318861888623217,1,-0.3687269678998885,1.213446591423723,-0.2088397218226485,-0.7498501602788226,-0.0284925646444092,0.0316231544150038,1.0,0.0,0.0057832447557273,전라남도나주시,0.046156015978485274,0.5714285714285714,0.0,0.0020236108822987427,0.15859067523827006,5
2017,전라남도,담양군,0.0,0,0.2086498468926903,0.038857143028452,0.711348555417926,0.287857716308097,0.3116783154117913,0.1784549020764131,1.0,0.0,0.0039920212695374,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.46088272608423436,6
2018,전라남도,담양군,0.0,0,0.2143151105250196,0.3792624998877918,0.6598233988354029,0.311070906747681,0.3911179789989739,0.3015495057201642,0.0,0.0,0.0003999200213269,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.42839185144979874,6
2019,전라남도,담양군,0.0014988761237358,1,0.2143151105250196,0.2522243481100415,0.6638779072792427,-0.0438302431587769,0.2716467806888817,0.140903071825428,0.0,0.0,0.0021975835434872,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.4751061821246197,6
2020,전라남도,담양군,0.0002999550089979,1,0.2357700534153487,0.6765845455651229,0.6912197662605586,-0.000895461380188,0.4006697259652105,0.3038197125334279,1.0,0.0,0.0007996801705643,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.4272079155873677,6
2021,전라남도,담양군,9.999500033330834e-05,1,0.2357700534153487,0.2480136694696423,0.661977496328156,0.0163131548937887,0.2905185935267339,0.1666989592595932,2.0,0.0,0.000499875041651,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.4741779746301076,6
2022,전라남도,담양군,0.0002999550089979,1,0.2357700534153487,-0.151347084596318,0.7039822447798993,0.0391621662642746,0.2068918449658011,0.0411950450277684,3.0,0.0,0.000499875041651,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.5107543295187191,6
2023,전라남도,담양군,0.000899595242836,1,0.2357700534153487,0.5545159288085407,0.7311373456691725,0.0618087296860943,0.3958080143947891,0.2840315706366612,4.0,0.0,0.00329456694943,전라남도담양군,0.32404732199316877,1.5714285714285714,0.0,0.0016690745768068286,0.43620607508759796,6
2017,전라남도,목포시,0.0108410231778748,1,-0.4405501840224232,-1.069703086517636,0.711348555417926,-0.6126716871451471,-0.3528941005668201,-0.7076416525617355,1.0,0.0,9.999500033330834e-05,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.11892003827805965,5
2018,전라남도,목포시,0.0,0,-0.4338539728995854,-0.5498350202936034,0.6598233988354029,-0.5885831335734819,-0.228112181982817,-0.5240907089222236,2.0,0.0,0.0,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.10043985327570591,4
2019,전라남도,목포시,0.0,0,-0.4338539728995854,-0.6240861177248688,0.6638779072792427,-0.4935558977100626,-0.2219045202638185,-0.517165329444839,0.0,0.0,0.0,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.09750144232938125,4
2020,전라남도,목포시,0.0,0,-0.4070522753747995,-0.971494358922933,0.6912197662605586,-0.4508386636084525,-0.2845413829114066,-0.6097950993020617,0.0,0.0,9.999500033330834e-05,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.10674247811721925,4
2021,전라남도,목포시,0.0,0,-0.4070522753747995,-0.6742052497949409,0.661977496328156,-0.436610670001289,-0.2139726747107184,-0.5059560650570099,0.0,0.0,9.999500033330834e-05,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.09636158773423482,4
2022,전라남도,목포시,0.0,0,-0.4070522753747995,-1.083470205607074,0.7039822447798993,-0.4152278230345922,-0.3004420148091415,-0.6352501013388219,0.0,0.0,0.0,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.10923530319732014,4
2023,전라남도,목포시,0.001998002662673,1,-0.4070522753747995,-0.858924596656277,0.7311373456691725,-0.730893851247723,-0.3164333444024067,-0.6656235744262665,0.0,0.0,0.0,전라남도목포시,-0.2740428885210184,0.42857142857142855,0.0,4.285500014284643e-05,0.11177141812685377,4
2017,전라남도,무안군,0.0,0,-0.327794278253639,-1.069703086517636,-0.1044031332082974,0.6779350555400666,-0.2059913606098764,-0.2398541030770694,1.0,0.0,0.009058844488346,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.962690418908182,7
2018,전라남도,무안군,0.0,0,-0.3212771266079373,-0.5498350202936034,-0.1495374281169758,0.6976564541434735,-0.0807482802187607,-0.057818564252689,2.0,0.0,0.0375847603272712,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.9524002910858129,7
2019,전라남도,무안군,9.999500033330834e-05,1,-0.3212771266079373,-0.6240861177248688,-0.176372681666123,0.4661471949440997,-0.1638971827637074,-0.1597386831295688,3.0,0.0,9.999500033330834e-05,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.9617828729674989,7
2020,전라남도,무안군,0.0001999800026662,1,-0.2953484116989574,-0.971494358922933,-0.1112308257187798,0.5108809858438738,-0.2167981526241991,-0.2519872615926722,4.0,0.0,0.0,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.9651945202705617,7
2021,전라남도,무안군,0.0,0,-0.2953484116989574,-0.6742052497949409,-0.1430008874608838,0.5249169305819723,-0.1469094045932024,-0.1482122436373086,5.0,0.0,0.0,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.9616263308148645,7
2022,전라남도,무안군,0.0,0,-0.2953484116989574,-1.083470205607074,0.1798719549804704,0.5462053089603618,-0.1631853383412997,-0.2775377694485565,6.0,0.0,0.0,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.9629946286900846,7
2023,전라남도,무안군,0.0001999800026662,1,-0.2953484116989574,-0.858924596656277,-0.3200801748279289,0.5684929653085807,-0.2264650544686456,-0.1952600143488845,7.0,0.0,0.0,전라남도무안군,-0.1719992533742416,4.0,0.0,0.006677657116564358,0.9668358066100172,7
2017,전라남도,보성군,0.0001999800026662,1,0.0304533640375371,0.1328886236850909,-0.153061367605839,-0.5975357519974713,-0.1468137829701705,-0.144731254758281,1.0,0.0,0.0431552703139276,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.9519903128551063,7
2018,전라남도,보성군,9.999500033330834e-05,1,0.0364016085818636,-0.0021262063675016,-0.2324101894767438,-0.5865354517600736,-0.1961675597556138,-0.1840866831819038,2.0,0.0,0.0043903483012928,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.9594889934253836,7
2019,전라남도,보성군,0.0002999550089979,1,0.0364016085818636,-0.1811941589703437,-0.2284098523519703,-0.5368533580017933,-0.2275139401855609,-0.2272153027967578,3.0,0.0,0.0047885167317971,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.9618005189698197,7
2020,전라남도,보성군,9.999500033330834e-05,1,0.0693911435483639,-0.2928964224275137,-0.3367464005183935,-0.487816442096011,-0.2620170303733886,-0.2371072403250536,4.0,0.0,0.0051865266873,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.9641615315385621,7
2021,전라남도,보성군,0.0,0,0.0693911435483639,0.2609907153254772,-0.3890294696709231,-0.5146236281111485,-0.1433178097270576,-0.0614139230791024,5.0,0.0,0.011533235813673,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.9568103686663819,7
2022,전라남도,보성군,9.999500033330834e-05,1,0.0693911435483639,-0.526254237152695,-0.339793437766297,-0.5118060434011928,-0.3271156436929552,-0.3228897123351746,6.0,0.0,0.0231304173888543,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.967078063429327,7
2023,전라남도,보성군,0.0002999550089979,1,0.0693911435483639,0.0331396648813167,-0.3446542985530684,-0.5508545069831858,-0.1982444992766434,-0.1494412328511683,7.0,0.0,0.02244618882983,전라남도보성군,-0.21445575228305572,4.0,0.0,0.016375786295239256,0.9602733915823335,7
2017,전라남도,순천시,0.0172503534065275,1,0.4726356595481868,-0.3246227885001678,0.711348555417926,-0.1973187660129564,0.1655106651132471,-0.0164352983216457,1.0,1.0,0.097580328338864,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.9996894241267464,9
2018,전라남도,순천시,0.0189198848525108,1,0.4778817064551204,-0.108526806489156,0.6598233988354029,-0.2822951181479102,0.1867207951633643,0.0290199272726847,2.0,1.0,0.007571265496318,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.9997401198426477,10
2019,전라남도,순천시,0.020390689647734,1,0.4778817064551204,0.1469859001326311,-0.1762982078295897,-0.2269571152978882,0.0554030708650684,0.1326368304299544,3.0,1.0,0.009058844488346,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.9997914375695979,10
2020,전라남도,순천시,0.0453557017207972,1,0.5164493639008438,0.0272385386965978,-0.1575097884183085,-0.1775511323049524,0.0521567454685451,0.1220455900974964,4.0,1.0,0.0133110140596723,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.9997929356414074,10
2021,전라남도,순천시,0.0896578719305353,1,0.5164493639008438,-0.0490755750453717,0.661977496328156,-0.1563129909725884,0.2432595735527599,0.1036869326276278,5.0,1.0,0.0243998868235351,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.9997143976661814,10
2022,전라남도,순천시,0.0867280035098241,1,0.5164493639008438,-0.4148991725009763,-0.281493067808054,-0.1578695103971371,-0.0844530967013309,-0.0187731063324231,6.0,1.0,0.0545828777702917,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.9998219852572946,10
2023,전라남도,순천시,0.1249572394043838,1,0.5164493639008438,0.1612610884886165,-0.1904270967129722,-0.1597527676348775,0.0818826470104026,0.1726525615848609,7.0,1.0,0.0525924501191705,전라남도순천시,0.10006862863886522,4.0,1.0,0.03701380958517109,0.999770869378924,10
2017,전라남도,신안군,0.0,0,0.7126476698089184,-1.069703086517636,0.711348555417926,0.7593929747493259,0.2784215283646335,0.1341125193468694,1.0,0.0,0.0001999800026662,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.12476633285652748,5
2018,전라남도,신안군,0.0002999550089979,1,0.7175125710475109,-0.5498350202936034,0.084659273555337,0.7768325968720784,0.2572923552953307,0.3148367158753286,0.0,0.0,0.0,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.12730758281161128,5
2019,전라남도,신안군,0.0,0,0.7175125710475109,-0.6240861177248688,0.6638779072792427,0.8969873826931019,0.4135729358237466,0.3301379453385813,1.0,0.0,0.0,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.10287553471604678,4
2020,전라남도,신안군,0.0,0,0.7454723662667534,-0.971494358922933,0.6912197662605586,0.9384288350911728,0.3509066521738879,0.237468947478331,0.0,0.0,9.999500033330834e-05,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.11142657273181242,4
2021,전라남도,신안군,0.0,0,0.7454723662667534,-0.6742052497949409,0.661977496328156,0.9482244356334448,0.4203672621083533,0.339830517368419,0.0,0.0,0.0001999800026662,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.10078318205387908,4
2022,전라남도,신안군,0.0,0,0.7454723662667534,-1.083470205607074,0.7039822447798993,0.967426994230298,0.3333528499174691,0.2098097182966591,0.0,0.0,0.0,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.11428455889287524,4
2023,전라남도,신안군,9.999500033330834e-05,1,0.7454723662667534,-0.858924596656277,0.7311373456691725,0.9892349635043352,0.4017300196959961,0.2919275777049372,0.0,0.0,0.0,전라남도신안군,0.3508062290542025,0.2857142857142857,0.0,7.142214366652976e-05,0.10358285759097251,4
2017,전라남도,여수시,0.0241070753432331,1,0.8153925372150537,-0.6891978262980437,-0.1327535296992364,0.8840997259120178,0.2193852267824478,0.3367648122763425,1.0,1.0,0.1685606415439175,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9997853262452093,10
2018,전라남도,여수시,0.0156764793850075,1,0.8200942767805549,-0.5099155652692949,0.6598233988354029,0.9020117196774996,0.4680034575060406,0.4040634770629199,2.0,1.0,0.0190180058357618,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9997730275749102,10
2019,전라남도,여수시,0.034208171329737,1,0.8200942767805549,-0.2923488549322147,0.6638779072792427,1.0206398877469336,0.5530658042186292,0.5161284365317579,3.0,1.0,0.0286846338599089,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9997369973031597,10
2020,전라남도,여수시,0.069619341880057,1,0.8494288392274799,-0.5148959902731587,0.6912197662605586,1.0628481276730148,0.5221501857219737,0.4657936588757786,4.0,1.0,0.0321767316952212,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9997507080745597,10
2021,전라남도,여수시,0.2225033464267864,1,0.8494288392274799,-0.1701889854821465,0.661977496328156,1.072912929425859,0.603532569874837,0.5840509277237308,5.0,1.0,0.0588347857208925,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9997017428984358,9
2022,전라남도,여수시,0.2273745878420257,1,0.8494288392274799,-0.8614092010021217,-0.413691817231155,1.092247907747219,0.1666439321853555,0.360089181990859,6.0,1.0,0.0860859489131288,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9998451356460837,10
2023,전라남도,여수시,0.2760395606677065,1,0.8494288392274799,-0.4689816636799098,-0.2740158309616908,1.1140863302899304,0.3051294187189524,0.4981778352791668,7.0,1.0,0.0756639039209896,전라남도여수시,0.4054157992868909,4.0,1.0,0.0670035216414029,0.9998129779070221,10
2017,전라남도,영광군,0.0023971245997214,1,0.2797703710079731,-0.4130409502732497,0.711348555417926,0.7336605212211124,0.3279346243434404,0.2001299806519452,1.0,0.0,0.0021975835434872,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.14835910055151327,5
2018,전라남도,영광군,0.0,0,0.2853226932934621,-0.1124991135401083,0.6598233988354029,0.7523238332430712,0.3962427029579569,0.3083824709988083,2.0,0.0,0.0001999800026662,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.1368364206402284,5
2019,전라남도,영광군,0.0,0,0.2853226932934621,0.0389834157103939,0.6638779072792427,0.5246240349140009,0.3782020127992749,0.2829767146392856,0.0,0.0,0.0,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.13762013132898268,5
2020,전라남도,영광군,0.0,0,0.3087369635156129,0.2795501128206014,0.6912197662605586,0.5669489200905669,0.4616139406718349,0.3850786654755938,0.0,0.0,0.0,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.12241169367772782,5
2021,전라남도,영광군,0.0,0,0.3087369635156129,0.1447466225595916,0.661977496328156,0.5803179537965343,0.4239447590499737,0.3446005132905796,0.0,0.0,9.999500033330834e-05,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.1290673810117374,5
2022,전라남도,영광군,0.0,0,0.3087369635156129,-0.2589212360786435,0.7039822447798993,0.6012782795077103,0.3387690629311448,0.2170313356482266,0.0,0.0,9.999500033330834e-05,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.14531923948867592,5
2023,전라남도,영광군,0.0003999200213269,1,0.3087369635156129,-0.1531106903739473,0.7311373456691725,0.623490491838423,0.3775635276623152,0.2597055883266961,0.0,0.0,0.0031948908965191,전라남도영광군,0.3863243757737059,0.42857142857142855,0.0,0.0008274920633341594,0.13689721103833216,5
2017,전라남도,영암군,0.0,0,-0.6907523775428198,-0.4858997109997824,0.711348555417926,-0.4730795588856003,-0.2345957730025691,-0.5499105491427342,0.0,0.0,0.0064789660977091,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.08381845352132405,4
2018,전라남도,영암군,0.0,0,-0.6836588384605764,0.2300576885335098,0.6598233988354029,-0.4418778539714626,-0.0589139012657815,-0.2984930012995097,0.0,0.0,0.0269340012400809,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.061762099475836586,2
2019,전라남도,영암군,0.0,0,-0.6836588384605764,0.2334304723151276,0.6638779072792427,-0.448252354862294,-0.058650703432125,-0.2994935736692476,0.0,0.0,0.0,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.06531500749785446,3
2020,전라남도,영암군,0.0,0,-0.6528155525011634,0.0028947762333409,0.6912197662605586,-0.3972759139346314,-0.0889942309854738,-0.3490655634008179,0.0,0.0,0.0,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.06836838059734156,3
2021,전라남도,영암군,0.0,0,-0.6528155525011634,0.6472230823578888,0.661977496328156,-0.3780188855392588,0.0695915351614056,-0.1278704518941777,0.0,0.0,0.0,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.053762745153731424,1
2022,전라남도,영암군,0.0,0,-0.6528155525011634,0.1654757260036407,0.7039822447798993,-0.3541622629168959,-0.0343799611586298,-0.2805006964714729,0.0,0.0,0.0,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.06296452263281532,2
2023,전라남도,영암군,0.0,0,-0.6528155525011634,0.5481815063859786,0.7311373456691725,-0.3312839737738017,0.0738048314450465,-0.1453060066296621,0.0,0.0,0.0,전라남도영암군,-0.04744831474830387,0.0,0.0,0.004773281048255714,0.05341794468702826,1
2017,전라남도,완도군,0.0,0,1.6662043428188007,-0.00688811031798,0.711348555417926,0.6348240258185598,0.7513722034343266,0.7647134194397935,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.1024973672456417,4
2018,전라남도,완도군,0.0,0,1.6695549698548622,0.0098924863108535,0.6598233988354029,0.6525065825147554,0.7479443593789685,0.7773180128934903,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.10300729167603405,4
2019,전라남도,완도군,0.0,0,1.6695549698548622,0.5246112075479805,0.6638779072792427,0.7716566485727033,0.9074251833136971,0.9886076086585152,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.0815420176093302,4
2020,전라남도,완도군,0.0,0,1.7083020406984193,-0.0332275380251346,0.6912197662605586,0.8137001627432622,0.7949986079192763,0.829591555138849,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.09620057000987184,4
2021,전라남도,완도군,0.0,0,1.7083020406984193,0.5437069301279106,0.661977496328156,0.8236707369543407,0.9344143010272068,1.0252265692602236,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.07833943279151032,4
2022,전라남도,완도군,0.0,0,1.7083020406984193,-0.1890324321273154,0.7039822447798993,0.8429593648707564,0.76655280455544,0.7874096578139534,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.10026590611923811,4
2023,전라남도,완도군,0.0,0,1.7083020406984193,0.1979819217018501,0.7311373456691725,0.8647871279642038,0.8755521090084114,0.9236903634548244,0.0,0.0,0.0,전라남도완도군,0.8254656526624753,0.0,0.0,0.0,0.0854774895106287,4
2017,전라남도,장성군,0.0,0,0.2856189249987839,0.3818907261018754,-0.0972016761764839,-0.2990126937175641,0.0678238203016528,0.1228323191276983,1.0,0.0,0.0060814703158679,전라남도장성군,-0.0714780103089052,1.5714285714285714,0.14285714285714285,0.0023806357975335716,0.4749073178932843,6
