법정동코드,법정동명,레벨,등장연도,행수
4729036032,경상북도 경산시 압량면 당음리,동,[2020],5
2920011800,광주광역시 광산구 신창동,동,[2023],5
4514043023,전라북도 익산시 삼기면 오룡리,동,[2017],5
2920014100,광주광역시 광산구 용봉동,동,"[2016, 2023]",5
4518036023,전라북도 정읍시 덕천면 신월리,동,"[2020, 2021, 2022]",5
4812112300,경상남도 창원시 의창구 대원동,동,"[2020, 2021]",5
4613011100,전라남도 여수시 연등동,동,"[2016, 2017]",5
4571025023,전라북도 완주군 삼례읍 어전리,동,[2016],5
4521042032,전라북도 김제시 금구면 옥성리,동,"[2020, 2021, 2022]",5
2671032027,부산광역시 기장군 정관면 모전리,동,[2016],5
4577035030,전라북도 순창군 팔덕면 덕천리,동,"[2020, 2021]",5
4514034026,전라북도 익산시 웅포면 제성리,동,"[2016, 2017]",5
4514041026,전라북도 익산시 왕궁면 발산리,동,[2017],5
2920011500,광주광역시 광산구 월계동,동,[2023],5
4684034000,전라남도 무안군 현경면,동,"[2021, 2022]",5
4615032034,전라남도 순천시 서면 청소리,동,[2021],5
4514038026,전라북도 익산시 망성면 무형리,동,"[2016, 2017]",5
4713031035,경상북도 경주시 양북면 범곡리,동,[2019],5
4514044024,전라북도 익산시 용동면 대조리,동,"[2016, 2017]",5
4577034034,전라북도 순창군 금과면 장장리,동,[2019],5
4514041033,전라북도 익산시 왕궁면 왕궁리,동,[2017],5
4615039033,전라남도 순천시 별량면 두고리,동,[2019],5
4511312600,전라북도 전주시 덕진구 성덕동,동,[2021],5
4521045024,전라북도 김제시 금산면 용호리,동,[2021],5
4613010600,전라남도 여수시 동산동,동,"[2016, 2017, 2021]",5
4511311900,전라북도 전주시 덕진구 전미동1가,동,[2021],5
4521010100,전라북도 김제시 요촌동,동,"[2016, 2020]",5
4514040027,전라북도 익산시 금마면 갈산리,동,"[2016, 2017]",5
4580040024,전라북도 부안군 하서면 백련리,동,[2017],5
4615039036,전라남도 순천시 별량면 죽산리,동,[2019],5
2920015200,광주광역시 광산구 지정동,동,"[2016, 2023]",5
4519036021,전라북도 남원시 대강면 풍산리,동,[2016],5
4519040029,전라북도 남원시 보절면 성시리,동,[2016],5
4623025029,전라남도 광양시 광양읍 죽림리,동,"[2016, 2020]",5
4615032033,전라남도 순천시 서면 판교리,동,"[2018, 2020]",4
4678033000,전라남도 보성군 겸백면,동,[2017],4
4575031026,전라북도 임실군 청웅면 청계리,동,[2018],4
4671035000,전라남도 담양군 대덕면,동,[2022],4
4519010800,전라북도 남원시 왕정동,동,[2022],4
4677038025,전라남도 고흥군 과역면 석봉리,동,[2016],4
4617038026,전라남도 나주시 노안면 계림리,동,[2016],4
4617038000,전라남도 나주시 노안면,동,[2017],4
4514012300,전라북도 익산시 어양동,동,[2017],4
4521044021,전라북도 김제시 황산면 봉월리,동,[2022],4
4579039027,전라북도 고창군 심원면 연화리,동,[2016],4
4521012200,전라북도 김제시 신덕동,동,[2016],4
4615040022,전라남도 순천시 상사면 응령리,동,[2016],4
4514011900,전라북도 익산시 현영동,동,[2017],4
4577033026,전라북도 순창군 풍산면 우곡리,동,[2021],4
4575031021,전라북도 임실군 청웅면 두복리,동,[2017],4
4514038022,전라북도 익산시 망성면 화산리,동,"[2016, 2017]",4
4514013300,전라북도 익산시 월성동,동,[2017],4
4514038025,전라북도 익산시 망성면 내촌리,동,[2016],4
4579042031,전라북도 고창군 신림면 법지리,동,[2016],4
4615036021,전라남도 순천시 송광면 오봉리,동,[2016],4
4686035022,전라남도 함평군 대동면 금곡리,동,[2016],4
4521045028,전라북도 김제시 금산면 장흥리,동,[2016],4
4579032025,전라북도 고창군 아산면 하갑리,동,[2016],4
4577034025,전라북도 순창군 금과면 대성리,동,[2016],4
4579042030,전라북도 고창군 신림면 송용리,동,[2016],4
4519034022,전라북도 남원시 주생면 중동리,동,"[2022, 2023]",4
4521011300,전라북도 김제시 흥사동,동,[2020],4
4521045029,전라북도 김제시 금산면 금산리,동,"[2016, 2020]",4
4521038024,전라북도 김제시 공덕면 동계리,동,"[2016, 2020, 2022]",4
4615035039,전라남도 순천시 주암면 궁각리,동,[2020],4
4688032023,전라남도 장성군 남면 덕성리,동,[2021],4
4518036024,전라북도 정읍시 덕천면 우덕리,동,[2022],4
4812111100,경상남도 창원시 의창구 두대동,동,"[2018, 2020]",4
4617013100,전라남도 나주시 동수동,동,[2016],4
2920010900,광주광역시 광산구 우산동,동,[2016],4
4159025326,경기도 화성시 봉담읍 수기리,동,[2020],4
4617037032,전라남도 나주시 문평면 오룡리,동,[2016],4
4684033033,전라남도 무안군 청계면 청수리,동,[2020],4
4577040033,전라북도 순창군 구림면 구곡리,동,[2017],3
4784035029,경상북도 성주군 금수면 명천리,동,[2017],3
4579043025,전라북도 고창군 부안면 수동리,동,[2016],3
4159040027,경기도 화성시 양감면 대양리,동,[2022],3
4159032000,경기도 화성시 비봉면,동,[2022],3
4688035000,전라남도 장성군 삼계면,동,[2022],3
4571036022,전라북도 완주군 고산면 서봉리,동,[2023],3
4575032000,전라북도 임실군 운암면,동,[2022],3
4615034021,전라남도 순천시 월등면 대평리,동,[2017],3
4521032022,전라북도 김제시 죽산면 홍산리,동,[2016],3
4521012700,전라북도 김제시 제월동,동,[2016],3
4521042034,전라북도 김제시 금구면 서도리,동,[2016],3
4521012300,전라북도 김제시 월봉동,동,[2016],3
4688034024,전라남도 장성군 삼서면 학성리,동,[2017],3
4514041030,전라북도 익산시 왕궁면 용화리,동,[2017],3
4678025000,전라남도 보성군 보성읍,동,[2017],3
2771036023,대구광역시 달성군 현풍면 부리,동,[2017],3
4514041022,전라북도 익산시 왕궁면 흥암리,동,"[2017, 2023]",3
4575025028,전라북도 임실군 임실읍 정월리,동,[2018],3
4579043032,전라북도 고창군 부안면 상등리,동,[2016],3
4514011000,전라북도 익산시 인화동2가,동,[2017],3
4577035029,전라북도 순창군 팔덕면 창덕리,동,"[2019, 2020]",3
4623025023,전라남도 광양시 광양읍 칠성리,동,"[2016, 2017, 2018]",3
4671034031,전라남도 담양군 창평면 광덕리,동,[2019],3
4571033000,전라북도 완주군 이서면,동,[2021],3
2915512700,광주광역시 남구 이장동,동,[2021],3
4615035031,전라남도 순천시 주암면 고산리,동,[2021],3
4784035033,경상북도 성주군 금수면 무학리,동,[2017],3
4671035031,전라남도 담양군 대덕면 입석리,동,"[2019, 2022]",3
4511310600,전라북도 전주시 덕진구 덕진동2가,동,[2021],3
4514012200,전라북도 익산시 영등동,동,[2017],3
4615010800,전라남도 순천시 석현동,동,[2017],3
4672033030,전라남도 곡성군 석곡면 유정리,동,[2017],3
4673033029,전라남도 구례군 토지면 문수리,동,[2017],3
4521043035,전라북도 김제시 봉남면 용신리,동,"[2016, 2021]",3
4521042028,전라북도 김제시 금구면 산동리,동,"[2016, 2020]",3
4682034022,전라남도 해남군 송지면 군곡리,동,[2019],3
4684025627,전라남도 무안군 삼향읍 지산리,동,"[2016, 2017]",3
4521041023,전라북도 김제시 진봉면 가실리,동,"[2020, 2021]",3
4122035023,경기도 평택시 청북면 고잔리,동,[2016],3
2920010400,광주광역시 광산구 신촌동,동,"[2016, 2022, 2023]",3
4521035027,전라북도 김제시 백구면 석담리,동,"[2016, 2022, 2023]",3
4617025033,전라남도 나주시 남평읍 광촌리,동,[2016],3
4518033024,전라북도 정읍시 소성면 용정리,동,"[2020, 2021]",3
4580025021,전라북도 부안군 부안읍 동중리,동,[2020],3
4615037028,전라남도 순천시 외서면 장산리,동,[2020],3
4521045030,전라북도 김제시 금산면 청도리,동,"[2016, 2020, 2022]",3
4159036023,경기도 화성시 팔탄면 기천리,동,"[2022, 2023]",3
4159037026,경기도 화성시 장안면 덕다리,동,[2022],3
2671031023,부산광역시 기장군 일광면 학리,동,[2017],3
4159037024,경기도 화성시 장안면 독정리,동,[2022],3
2920016700,광주광역시 광산구 남산동,동,[2023],2
4159037025,경기도 화성시 장안면 장안리,동,[2022],2
4678034000,전라남도 보성군 율어면,동,[2017],2
4684033021,전라남도 무안군 청계면 월선리,동,[2017],2
4615034022,전라남도 순천시 월등면 농선리,동,[2017],2
4687034026,전라남도 영광군 군서면 가사리,동,[2017],2
4687032026,전라남도 영광군 묘량면 삼학리,동,[2017],2
4687032024,전라남도 영광군 묘량면 삼효리,동,[2017],2
4514013200,전라북도 익산시 임상동,동,[2017],2
4623036023,전라남도 광양시 다압면 고사리,동,"[2018, 2021]",2
4575032024,전라북도 임실군 운암면 지천리,동,[2018],2
4513032023,전라북도 군산시 회현면 대정리,동,"[2018, 2019]",2
4691025331,전라남도 신안군 압해읍 신장리,동,[2018],2
4784035031,경상북도 성주군 금수면 후평리,동,[2017],2
4623025025,전라남도 광양시 광양읍 목성리,동,[2017],2
4514042032,전라북도 익산시 춘포면 춘포리,동,[2017],2
4579040034,전라북도 고창군 흥덕면 사천리,동,[2016],2
4579025031,전라북도 고창군 고창읍 주곡리,동,[2016],2
4511310500,전라북도 전주시 덕진구 덕진동1가,동,[2021],2
2915512300,광주광역시 남구 칠석동,동,[2016],2
4521040025,전라북도 김제시 성덕면 성덕리,동,"[2020, 2021]",2
4615035036,전라남도 순천시 주암면 어왕리,동,[2020],2
4159036022,경기도 화성시 팔탄면 창곡리,동,[2020],2
4615035035,전라남도 순천시 주암면 한곡리,동,[2020],2
4683032028,전라남도 영암군 금정면 연소리,동,[2016],2
4617032028,전라남도 나주시 왕곡면 행전리,동,[2016],2
4617012600,전라남도 나주시 평산동,동,[2016],2
4680035030,전라남도 장흥군 유치면 관동리,동,[2016],2
2920016400,광주광역시 광산구 송학동,동,[2020],2
4812112800,경상남도 창원시 의창구 용호동,동,[2020],2
4688040027,전라남도 장성군 북하면 성암리,동,[2017],2
2671032024,부산광역시 기장군 정관면 월평리,동,[2017],2
4514032028,전라북도 익산시 황등면 신기리,동,[2017],2
4579042033,전라북도 고창군 신림면 부송리,동,[2016],2
4514039021,전라북도 익산시 여산면 여산리,동,[2016],2
4579032026,전라북도 고창군 아산면 대동리,동,[2016],2
4514013100,전라북도 익산시 정족동,동,[2016],2
4684034026,전라남도 무안군 현경면 해운리,동,[2016],2
4617038032,전라남도 나주시 노안면 오정리,동,[2016],2
4575032030,전라북도 임실군 운암면 마암리,동,[2016],2
4182034026,경기도 가평군 하면 마일리,동,[2016],2
4514036024,전라북도 익산시 용안면 창리,동,[2016],2
4672040024,전라남도 곡성군 오산면 조양리,동,"[2016, 2017]",2
4521045033,전라북도 김제시 금산면 구월리,동,"[2020, 2021]",2
4514011600,전라북도 익산시 송학동,동,[2017],2
4615035041,전라남도 순천시 주암면 문길리,동,[2016],2
4574031024,전라북도 장수군 산서면 봉서리,동,[2016],2
2771036000,대구광역시 달성군 현풍면,동,[2016],2
4677038023,전라남도 고흥군 과역면 연등리,동,[2016],2
4677038028,전라남도 고흥군 과역면 도천리,동,[2016],2
4681034021,전라남도 강진군 도암면 덕서리,동,[2016],2
4688032022,전라남도 장성군 남면 녹진리,동,[2020],2
4688032025,전라남도 장성군 남면 평산리,동,[2020],2
4577032032,전라북도 순창군 동계면 내령리,동,[2020],2
4623025027,전라남도 광양시 광양읍 익신리,동,"[2020, 2021]",2
4521040023,전라북도 김제시 성덕면 대석리,동,[2019],2
4518043026,전라북도 정읍시 산내면 종성리,동,[2019],2
4623036024,전라남도 광양시 다압면 금천리,동,[2021],2
4521010600,전라북도 김제시 백학동,동,[2021],2
4684032021,전라남도 무안군 몽탄면 달산리,동,"[2016, 2017]",2
4682034034,전라남도 해남군 송지면 서정리,동,[2019],2
4623031026,전라남도 광양시 봉강면 조령리,동,[2019],2
4579032033,전라북도 고창군 아산면 계산리,동,[2016],2
4521012400,전라북도 김제시 신월동,동,"[2016, 2020]",2
4521045031,전라북도 김제시 금산면 삼봉리,동,"[2016, 2021]",2
4521010400,전라북도 김제시 검산동,동,"[2016, 2021]",2
4513011100,전라북도 군산시 삼학동,동,[2020],2
4513010700,전라북도 군산시 금광동,동,[2020],2
4579043031,전라북도 고창군 부안면 용산리,동,[2016],2
4615040024,전라남도 순천시 상사면 도월리,동,"[2016, 2020]",2
2920014900,광주광역시 광산구 지죽동,동,[2023],2
2920015000,광주광역시 광산구 용동,동,[2023],2
2920012600,광주광역시 광산구 장수동,동,[2023],2
4519033028,전라북도 남원시 송동면 장포리,동,[2023],2
2920015100,광주광역시 광산구 용곡동,동,"[2022, 2023]",2
4673032000,전라남도 구례군 간전면,동,[2022],2
4677040000,전라남도 고흥군 동강면,동,[2022],2
4521038025,전라북도 김제시 공덕면 저산리,동,"[2022, 2023]",2
4571033028,전라북도 완주군 이서면 은교리,동,[2022],1
4691025327,전라남도 신안군 압해읍 동서리,동,[2018],1
4623010500,전라남도 광양시 중군동,동,[2017],1
4678032000,전라남도 보성군 미력면,동,[2017],1
4678038000,전라남도 보성군 득량면,동,[2017],1
4688038000,전라남도 장성군 북일면,동,[2022],1
4521044000,전라북도 김제시 황산면,동,[2022],1
4613013300,전라남도 여수시 신기동,동,[2022],1
4159031023,경기도 화성시 매송면 어천리,동,[2022],1
2920017800,광주광역시 광산구 동림동,동,[2022],1
4518010800,전라북도 정읍시 상평동,동,[2022],1
4684025327,전라남도 무안군 일로읍 용산리,동,[2016],1
4574034027,전라북도 장수군 천천면 춘송리,동,[2017],1
4575041022,전라북도 임실군 지사면 원산리,동,[2017],1
4684025625,전라남도 무안군 삼향읍 유교리,동,[2017],1
4684025623,전라남도 무안군 삼향읍 용포리,동,[2017],1
4684025333,전라남도 무안군 일로읍 감돈리,동,[2017],1
4784035034,경상북도 성주군 금수면 영천리,동,[2017],1
4611010300,전라남도 목포시 연산동,동,[2017],1
4519040026,전라북도 남원시 보절면 황벌리,동,[2017],1
4146133022,경기도 용인시 처인구 이동면 어비리,동,[2017],1
4678035000,전라남도 보성군 복내면,동,[2017],1
4784035030,경상북도 성주군 금수면 어은리,동,[2017],1
4613012600,전라남도 여수시 덕충동,동,[2017],1
4521011600,전라북도 김제시 황산동,동,[2016],1
4521043033,전라북도 김제시 봉남면 회성리,동,[2016],1
4514012500,전라북도 익산시 금강동,동,[2016],1
2920012700,광주광역시 광산구 산정동,동,[2016],1
4577032033,전라북도 순창군 동계면 수장리,동,[2020],1
4513011000,전라북도 군산시 문화동,동,[2020],1
4679025045,전라남도 화순군 화순읍 주도리,동,[2016],1
4682036028,전라남도 해남군 북일면 내동리,동,[2016],1
4683025023,전라남도 영암군 영암읍 서남리,동,[2016],1
4682031021,전라남도 해남군 삼산면 신흥리,동,[2016],1
4682034030,전라남도 해남군 송지면 송호리,동,[2019],1
4682034029,전라남도 해남군 송지면 소죽리,동,[2019],1
4682034023,전라남도 해남군 송지면 가차리,동,[2019],1
4688034032,전라남도 장성군 삼서면 두월리,동,[2019],1
4613025021,전라남도 여수시 돌산읍 군내리,동,[2019],1
4513012400,전라북도 군산시 죽성동,동,[2019],1
4617025034,전라남도 나주시 남평읍 수원리,동,[2016],1
4686025033,전라남도 함평군 함평읍 진양리,동,[2016],1
2911012500,광주광역시 동구 내남동,동,[2016],1
4681032031,전라남도 강진군 칠량면 흥학리,동,[2016],1
4681040024,전라남도 강진군 마량면 마량리,동,[2016],1
2920011900,광주광역시 광산구 신가동,동,[2016],1
4681031021,전라남도 강진군 군동면 파산리,동,[2016],1
4688031022,전라남도 장성군 진원면 산정리,동,[2016],1
4681031022,전라남도 강진군 군동면 호계리,동,[2016],1
4679025043,전라남도 화순군 화순읍 앵남리,동,[2016],1
4684034027,전라남도 무안군 현경면 송정리,동,[2016],1
4691025029,전라남도 신안군 지도읍 자동리,동,[2016],1
4684034029,전라남도 무안군 현경면 용정리,동,[2016],1
4577040024,전라북도 순창군 구림면 성곡리,동,[2016],1
4615011500,전라남도 순천시 풍덕동,동,[2016],1
2917013500,광주광역시 북구 효령동,동,[2016],1
4514032021,전라북도 익산시 황등면 황등리,동,[2016],1
4617038029,전라남도 나주시 노안면 구정리,동,[2016],1
4688033028,전라남도 장성군 동화면 구룡리,동,[2016],1
4691025028,전라남도 신안군 지도읍 당촌리,동,[2016],1
4681035021,전라남도 강진군 신전면 수양리,동,[2016],1
4617011800,전라남도 나주시 석현동,동,[2016],1
4575032027,전라북도 임실군 운암면 입석리,동,[2016],1
4623025033,전라남도 광양시 광양읍 도월리,동,[2016],1
4521046023,전라북도 김제시 광활면 창제리,동,[2016],1
4615012300,전라남도 순천시 교량동,동,[2016],1
4579032029,전라북도 고창군 아산면 성산리,동,[2016],1
4577039026,전라북도 순창군 유등면 무수리,동,[2016],1
4521012900,전라북도 김제시 서정동,동,[2016],1
4521012800,전라북도 김제시 도장동,동,[2016],1
4623031025,전라남도 광양시 봉강면 구서리,동,[2019],1
4617038024,전라남도 나주시 노안면 도산리,동,[2016],1
4617040025,전라남도 나주시 산포면 산제리,동,[2016],1
4613011000,전라남도 여수시 충무동,동,[2016],1
4514042029,전라북도 익산시 춘포면 쌍정리,동,[2016],1
4521011000,전라북도 김제시 옥산동,동,[2016],1
4678025326,전라남도 보성군 벌교읍 추동리,동,[2016],1
2914013100,광주광역시 서구 마륵동,동,[2016],1
4575025030,전라북도 임실군 임실읍 두만리,동,[2016],1
4623011000,전라남도 광양시 금호동,동,[2016],1
4579032023,전라북도 고창군 아산면 목동리,동,[2016],1
4579043034,전라북도 고창군 부안면 운양리,동,[2016],1
4579040029,전라북도 고창군 흥덕면 사포리,동,[2016],1
4519039026,전라북도 남원시 덕과면 용산리,동,[2016],1
4672037031,전라남도 곡성군 옥과면 황산리,동,[2016],1
4678025324,전라남도 보성군 벌교읍 고읍리,동,[2019],1
4678025322,전라남도 보성군 벌교읍 전동리,동,[2019],1
4615025031,전라남도 순천시 승주읍 신학리,동,[2019],1
4615034023,전라남도 순천시 월등면 월용리,동,[2019],1
4518012100,전라북도 정읍시 하북동,동,[2020],1
4684033034,전라남도 무안군 청계면 태봉리,동,[2020],1
4615032032,전라남도 순천시 서면 지본리,동,[2020],1
4580032021,전라북도 부안군 동진면 봉황리,동,[2020],1
4580033023,전라북도 부안군 행안면 진동리,동,[2020],1
4159041024,경기도 화성시 정남면 관항리,동,[2020],1
4615025032,전라남도 순천시 승주읍 죽학리,동,[2016],1
4521036025,전라북도 김제시 부량면 용성리,동,[2016],1
4687031026,전라남도 영광군 대마면 홍교리,동,[2016],1
2771037000,대구광역시 달성군 유가면,동,[2016],1
2771037026,대구광역시 달성군 유가면 초곡리,동,[2016],1
2771037023,대구광역시 달성군 유가면 용리,동,[2016],1
4615025026,전라남도 순천시 승주읍 구강리,동,[2019],1
4577031029,전라북도 순창군 인계면 중산리,동,[2021],1
4518034031,전라북도 정읍시 고부면 용흥리,동,[2021],1
4615038029,전라남도 순천시 낙안면 평촌리,동,[2021],1
4521042025,전라북도 김제시 금구면 월전리,동,[2021],1
2915511100,광주광역시 남구 임암동,동,[2021],1
4673034024,전라남도 구례군 마산면 황전리,동,[2016],1
3611032029,세종특별자치시 연동면 다솜리,동,[2016],1
4677041023,전라남도 고흥군 대서면 안남리,동,[2016],1
4681038027,전라남도 강진군 병영면 한학리,동,[2016],1
2915511200,광주광역시 남구 송하동,동,[2016],1
4688036021,전라남도 장성군 황룡면 월평리,동,[2016],1
2915512600,광주광역시 남구 양과동,동,[2016],1
4617043037,전라남도 나주시 봉황면 만봉리,동,[2016],1
4681037023,전라남도 강진군 작천면 삼열리,동,[2016],1
4617025035,전라남도 나주시 남평읍 광이리,동,[2016],1
4617025023,전라남도 나주시 남평읍 동사리,동,[2016],1
4679025038,전라남도 화순군 화순읍 도웅리,동,[2016],1
4617037022,전라남도 나주시 문평면 송산리,동,[2016],1
4688032028,전라남도 장성군 남면 삼태리,동,[2016],1
4681038021,전라남도 강진군 병영면 상낙리,동,[2016],1
4682036023,전라남도 해남군 북일면 신월리,동,[2016],1
4617036036,전라남도 나주시 다시면 회진리,동,[2016],1
4617032027,전라남도 나주시 왕곡면 화정리,동,[2016],1
4122035025,경기도 평택시 청북면 후사리,동,[2016],1
4518025029,전라북도 정읍시 신태인읍 양괴리,동,[2019],1
4671033031,전라남도 담양군 남면 풍암리,동,[2019],1
4615025022,전라남도 순천시 승주읍 신전리,동,[2020],1
4729036028,경상북도 경산시 압량면 의송리,동,[2020],1
4521010900,전라북도 김제시 교동,동,[2020],1
4518033028,전라북도 정읍시 소성면 중광리,동,[2020],1
4729036036,경상북도 경산시 압량면 당리리,동,[2020],1
4519031022,전라북도 남원시 주천면 배덕리,동,[2017],1
4677032026,전라남도 고흥군 도덕면 용동리,동,[2017],1
4672034025,전라남도 곡성군 목사동면 수곡리,동,[2017],1
4812112600,경상남도 창원시 의창구 신월동,동,[2017],1
4511313700,전라북도 전주시 덕진구 남정동,동,[2021],1
4511313100,전라북도 전주시 덕진구 만성동,동,[2021],1
4511313300,전라북도 전주시 덕진구 팔복동4가,동,[2021],1
4511114200,전라북도 전주시 완산구 효자동3가,동,[2021],1
4575034029,전라북도 임실군 성수면 월평리,동,[2017],1
4678025327,전라남도 보성군 벌교읍 징광리,동,[2017],1
4673036024,전라남도 구례군 용방면 용강리,동,[2017],1
4513035023,전라북도 군산시 대야면 복교리,동,[2017],1
4513035024,전라북도 군산시 대야면 광교리,동,[2017],1
4687032028,전라남도 영광군 묘량면 연암리,동,[2017],1
4686035031,전라남도 함평군 대동면 서호리,동,[2017],1
4518044027,전라북도 정읍시 산외면 목욕리,동,[2017],1
4672036026,전라남도 곡성군 고달면 호곡리,동,[2018],1
4575037033,전라북도 임실군 삼계면 두월리,동,[2018],1
4514042028,전라북도 익산시 춘포면 천동리,동,[2018],1
4514042024,전라북도 익산시 춘포면 오산리,동,[2018],1
2771036026,대구광역시 달성군 현풍면 원교리,동,[2018],1
4677040030,전라남도 고흥군 동강면 노동리,동,[2016],1
4681025035,전라남도 강진군 강진읍 서산리,동,[2016],1
4688034030,전라남도 장성군 삼서면 석마리,동,[2016],1
4686033031,전라남도 함평군 학교면 석정리,동,[2016],1
4617032021,전라남도 나주시 왕곡면 덕산리,동,[2016],1
4617012400,전라남도 나주시 용산동,동,[2016],1
4683033023,전라남도 영암군 신북면 유곡리,동,[2016],1
4683033025,전라남도 영암군 신북면 학동리,동,[2016],1
4681032022,전라남도 강진군 칠량면 동백리,동,[2016],1
4615039023,전라남도 순천시 별량면 송학리,동,[2020],1
4159025329,경기도 화성시 봉담읍 세곡리,동,[2020],1
4725032022,경상북도 상주시 사벌면 원흥리,동,[2020],1
4514042025,전라북도 익산시 춘포면 신동리,동,[2016],1
4617032032,전라남도 나주시 왕곡면 장산리,동,[2016],1
2671032029,부산광역시 기장군 정관면 두명리,동,[2016],1
4575032022,전라북도 임실군 운암면 선거리,동,[2016],1
4514044023,전라북도 익산시 용동면 용성리,동,[2017],1
4671035023,전라남도 담양군 대덕면 비차리,동,[2017],1
4514031025,전라북도 익산시 오산면 신지리,동,[2017],1
4514031023,전라북도 익산시 오산면 영만리,동,[2017],1
4575041021,전라북도 임실군 지사면 관기리,동,[2017],1
4575031025,전라북도 임실군 청웅면 석두리,동,[2017],1
4615010700,전라남도 순천시 매곡동,동,[2017],1
4678036024,전라남도 보성군 문덕면 죽산리,동,[2017],1
4611016000,전라남도 목포시 석현동,동,[2017],1
2671032028,부산광역시 기장군 정관면 용수리,동,[2017],1
4159037027,경기도 화성시 장안면 사랑리,동,[2022],1
4686038022,전라남도 함평군 월야면 양정리,동,[2023],1
2920012500,광주광역시 광산구 하남동,동,[2023],1
2920017700,광주광역시 광산구 양산동,동,[2023],1
2920015700,광주광역시 광산구 송산동,동,[2023],1
