"연도","시군구코드","시도","시군구","시군구_전체명","메인지수A_예산기반_pooled","메인지수A_예산기반_연도별표준화","확장지수B_예산법인_pooled","확장지수B_예산법인_연도별표준화","핵심_소나무림면적당_총대응예산_log","핵심_소나무림면적당_예찰예산_log","확장_소나무림1만ha당_방제법인수_log","보조_소나무림면적당_이동단속예산_log","보조_예찰예산비중","보조_이동단속예산비중","보조_반출금지구역_지정여부","보조_반출금지구역_면적비율","원자료_총대응예산_원","원자료_예찰예산_원","원자료_이동단속예산_원","원자료_포함대응예산_원","원자료_직접대응예산_원","원자료_광의대응예산_원","소나무림면적_ha","활동방제법인수","소나무림1만ha당_방제법인수","반출금지구역_면적_ha","예산관측여부","예산결측사유","소나무림면적_관측여부","소나무림면적_양수여부","예산기반지수_사용가능여부","확장지수_사용가능여부","분석단위_매칭여부","법인자료_관측여부","법인자료_연도완전여부","법인자료_최신성주의플래그","법인자료_기준일","법인자료_지역매칭여부","반출금지구역_이력완전여부","반출금지구역_날짜품질플래그","반출금지구역_지역매칭여부"
"2022","44200","충청남도","아산시","충청남도 아산시","0.6722248409","0.5687910813","","","12.968181341923085","8.964093394256025","","0.0","0.017911938","0.0","1.0","2.4533147054842046","1313805000.0","23962000.0","0.0","1337767000.0","4929000.0","1313805000.0","3065.6482770789075","7.0","","7521.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44210","충청남도","서산시","충청남도 서산시","0.1805664632","0.0640440586","","","9.995808897659709","8.119863017124795","","0.0","0.132826201","0.0","1.0","1.3373601758682625","231414000.0","35446000.0","0.0","266860000.0","188117000.0","231414000.0","10550.785236923291","1.0","","14110.2","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44230","충청남도","논산시","충청남도 논산시","0.4082133701","0.3012367912","","","10.771228547181268","9.33254768518597","","0.0","0.191739246","0.0","1.0","0.04566437749773364","149133000.0","35378000.0","0.0","184511000.0","129903000.0","149133000.0","3131.105860516684","8.0","","142.98","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44250","충청남도","계룡시","충청남도 계룡시","0.3735612554","0.2675735513","","","10.232251414032142","9.723690775040303","","0.0","0.375525411","0.0","0.0","0.0","19611000.0","11793000.0","0.0","31404000.0","17486000.0","19611000.0","705.8380134960702","0.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","44270","충청남도","당진시","충청남도 당진시","0.3301727777","0.2174081235","","","10.939052467283249","8.323708788638005","","6.773352772557994","0.067172829","0.0142393752901272","1.0","1.095739177066547","322552000.0","23587000.0","5000000.0","351139000.0","211929000.0","327552000.0","5725.815167799704","5.0","","6274.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44710","충청남도","금산군","충청남도 금산군","0.3080701145","0.1968271538","","","10.441686169869069","8.783256512023598","","8.30329070672724","0.145550742","0.0900589559085504","1.0","1.7414403907539258","185795000.0","35378000.0","21890000.0","243063000.0","181649000.0","207685000.0","5423.504617296192","14.0","","9444.710000000001","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44760","충청남도","부여군","충청남도 부여군","0.4844733679","0.3748828723","","","12.032818587013587","8.368557054761206","","9.27305013309483","0.023525453","0.0581318767262563","1.0","0.40142252683992347","892405000.0","22861000.0","56490000.0","971756000.0","904937000.0","948895000.0","5306.129720142454","8.0","","2130.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44770","충청남도","서천군","충청남도 서천군","-0.3930461502","-0.5551009345","","","11.744588945825468","0.0","","0.0","0.0","0.0","1.0","2.1397680502631458","646243000.0","0.0","0.0","646243000.0","549758000.0","646243000.0","5126.124211757943","4.0","","10968.71681","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44790","충청남도","청양군","충청남도 청양군","-0.4095271764","-0.5719006787","","","11.624260133918312","0.0","","0.0","0.0","0.0","1.0","1.1878223572264963","871286000.0","0.0","0.0","871286000.0","784320000.0","871286000.0","7794.936628082405","8.0","","9259.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44800","충청남도","홍성군","충청남도 홍성군","-2.0016623643","-2.1948253444","","","0.0","0.0","","0.0","","","1.0","1.6745580189219107","0.0","0.0","0.0","0.0","0.0","0.0","5617.60171561943","8.0","","9407.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44810","충청남도","예산군","충청남도 예산군","0.3392749423","0.2240755832","","","11.455549481923201","7.7081744533340695","","0.0","0.023026503","0.0","1.0","1.0355823586170159","515715000.0","12155000.0","0.0","527870000.0","439409000.0","515715000.0","5461.757776130451","5.0","","5656.1","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","44825","충청남도","태안군","충청남도 태안군","-0.4951393324","-0.6591684438","","","10.999201421036714","0.0","","0.0","0.0","0.0","1.0","2.005293876181432","788654000.0","0.0","0.0","788654000.0","677025000.0","788654000.0","13182.606456834488","0.0","","26435.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45111","전라북도","전주시 완산구","전라북도 전주시 완산구","","","","","","","","","","","1.0","18.798169805425196","","","","","","","379.4364065134406","0.0","","7132.71","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45113","전라북도","전주시 덕진구","전라북도 전주시 덕진구","","","","","","","","","","","0.0","0.0","","","","","","","101.55860282424392","0.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","45130","전라북도","군산시","전라북도 군산시","-0.3534888883","-0.5147786951","","","12.03339853122266","0.0","","0.0","0.0","0.0","1.0","16.514576186647414","383727000.0","0.0","0.0","383727000.0","232022000.0","313184000.0","2280.270445598689","1.0","","37657.7","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45140","전라북도","익산시","전라북도 익산시","0.3159356544","0.2099583292","","","9.61763407149132","9.988879313514166","","0.0","0.591764824","0.0","1.0","8.054716645765378","32440000.0","47024000.0","0.0","79464000.0","22633000.0","32440000.0","2158.859307501767","0.0","","17389.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45180","전라북도","정읍시","전라북도 정읍시","0.039377502","-0.0796436299","","","8.925048369982548","8.17448010631753","","0.0","0.320665083","0.0","1.0","1.283625999772924","72644000.0","34290000.0","0.0","106934000.0","27882000.0","72644000.0","9664.029867106516","14.0","","12405.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45190","전라북도","남원시","전라북도 남원시","-0.1730250652","-0.2978104113","","","7.659866223758896","7.783884733721823","","0.0","0.530978648","0.0","1.0","0.5003944024399055","41537000.0","47024000.0","0.0","88561000.0","32395000.0","41537000.0","19588.5484573884","16.0","","9802.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45210","전라북도","김제시","전라북도 김제시","0.3172724182","0.2100614887","","","9.844500940072644","9.691935979653797","","0.0","0.461930397","0.0","1.0","3.639419795919957","41080000.0","35267000.0","0.0","76347000.0","29498000.0","41080000.0","2178.918741083423","0.0","","7930.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45710","전라북도","완주군","전라북도 완주군","0.2305204759","0.1180818765","","","9.823079026971923","8.854943596431523","","0.0","0.275234653","0.0","1.0","1.033288276495519","95440000.0","36244000.0","0.0","131684000.0","17427000.0","95440000.0","5171.838412920555","0.0","","5344.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45720","전라북도","진안군","전라북도 진안군","0.1085787936","-0.0066858621","","","9.01343214716928","8.744628773755139","","0.0","0.433191667","0.0","0.0","0.0","46145000.0","35267000.0","0.0","81412000.0","0.0","46145000.0","5619.448431190315","7.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","45730","전라북도","무주군","전라북도 무주군","-0.6785230428","-0.8460985169","","","9.660307606695943","0.0","","0.0","0.0","0.0","0.0","0.0","105376000.0","0.0","0.0","105376000.0","0.0","105376000.0","6719.719048604017","14.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","45740","전라북도","장수군","전라북도 장수군","-0.0889752997","-0.2086663816","","","7.675548123701714","8.601744363538328","","0.0","0.716359914","0.0","0.0","0.0","13577000.0","34290000.0","0.0","47867000.0","0.0","13577000.0","6303.143541141484","16.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","45750","전라북도","임실군","전라북도 임실군","0.1875802251","0.0753602693","","","9.328734221461628","9.10227775560431","","9.56390613750405","0.260355832","0.4131120475099184","1.0","1.3794837353830218","106008000.0","84524000.0","134116000.0","324648000.0","226991000.0","240124000.0","9418.016078596747","7.0","","12992.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45770","전라북도","순창군","전라북도 순창군","0.1655037501","0.0523427126","","","9.256183893274537","8.981054507661506","","0.0","0.431640852","0.0","1.0","2.5919199001989734","92875000.0","70534000.0","0.0","163409000.0","92875000.0","92875000.0","8872.187754812434","3.0","","22996.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","45790","전라북도","고창군","전라북도 고창군","0.1289021577","0.0099905194","","","9.858237242823492","7.792111642314443","","0.0","0.112397097","0.0","0.0","0.0","185667000.0","23511000.0","0.0","209178000.0","0.0","185667000.0","9713.581866755305","2.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","45800","전라북도","부안군","전라북도 부안군","0.1435704671","0.0292770226","","","9.21813734461512","8.81406938427628","","0.0","0.400323501","0.0","1.0","0.28163035860429736","70441000.0","47024000.0","0.0","117465000.0","10649000.0","70441000.0","6990.084484343518","0.0","","1968.62","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46110","전라남도","목포시","전라남도 목포시","0.5027305574","0.4037303876","","","10.401398712779601","10.782208399179408","","0.0","0.594070696","0.0","1.0","0.647000935610385","16020000.0","23445000.0","0.0","39465000.0","0.0","16020000.0","486.86173800170303","0.0","","315.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46130","전라남도","여수시","전라남도 여수시","0.7365598871","0.641922671","","","12.135998741253065","10.744732423221603","","0.0","0.19920309","0.0","1.0","3.716065252760524","2061003000.0","512687000.0","0.0","2573690000.0","1146158000.0","2061003000.0","11053.089008457988","8.0","","41074.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46150","전라남도","순천시","전라남도 순천시","0.3653335281","0.2546994615","","","10.94570041849168","8.665726117348985","","0.0","0.092782088","0.0","1.0","4.572020120749358","917171000.0","93800000.0","0.0","1010971000.0","427842000.0","917171000.0","16173.375892291644","28.0","","73945.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46170","전라남도","나주시","전라남도 나주시","-0.2751392927","-0.4148321774","","","9.14370430339577","4.734701420183288","","0.0","0.011917952","0.0","1.0","0.869492075926865","53060500.0","640000.0","0.0","53700500.0","0.0","53060500.0","5672.277110452749","14.0","","4932.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46230","전라남도","광양시","전라남도 광양시","0.5793977382","0.4770365544","","","11.796104914718523","9.640217201253538","","8.878303766398526","0.098982586","0.0461989083128319","1.0","7.663375829664698","810061440.0","93800000.0","43780000.0","947641440.0","757788440.0","853841440.0","6102.923964522085","4.0","","46769.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46710","전라남도","담양군","전라남도 담양군","0.0287812642","-0.0877080762","","","8.375926461412366","8.819716818965986","","0.0","0.609181484","0.0","1.0","0.7849177944396919","29694000.0","46285000.0","0.0","75979000.0","0.0","29694000.0","6841.480774217047","8.0","","5370.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46720","전라남도","곡성군","전라남도 곡성군","-0.0775714055","-0.2019936763","","","8.612395125952766","7.43427051383833","","0.0","0.235315963","0.0","1.0","0.017465104720568725","76187000.0","23445000.0","0.0","99632000.0","4950000.0","76187000.0","13856.200914443738","9.0","","242.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46730","전라남도","구례군","전라남도 구례군","0.2718810296","0.1591444596","","","10.314298817036375","8.59610899095314","","8.527494779171034","0.133174433","0.1243415796680329","1.0","1.2575020176407636","261424610.0","46890000.0","43780000.0","352094610.0","43780000.0","305204610.0","8667.978140066773","7.0","","10900.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46770","전라남도","고흥군","전라남도 고흥군","0.0647396626","-0.0564845292","","","9.574533412543431","7.539424238794332","","0.0","0.115518435","0.0","1.0","0.48777191048024604","208199000.0","27192000.0","0.0","235391000.0","58055000.0","208199000.0","14465.777648107836","20.0","","7056.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46780","전라남도","보성군","전라남도 보성군","0.2851645369","0.1695851477","","","10.945614385539818","7.865288414402967","","7.796688339768091","0.042181377","0.0393836787126628","1.0","0.9117415283494682","510479000.0","23445000.0","21890000.0","555814000.0","456890000.0","532369000.0","9002.551430183286","22.0","","8208.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46790","전라남도","화순군","전라남도 화순군","-0.0080098372","-0.1266513984","","","8.3556694518077","8.48003253558095","","0.0","0.531057609","0.0","1.0","0.24164435747105104","61393000.0","69525000.0","0.0","130918000.0","0.0","61393000.0","14434.435947538572","16.0","","3488.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46800","전라남도","장흥군","전라남도 장흥군","0.0828428953","-0.0360655675","","","9.367865604933657","8.002865614926804","","0.0","0.203388507","0.0","0.0","0.0","91827000.0","23445000.0","0.0","115272000.0","0.0","91827000.0","7845.039923837177","17.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46810","전라남도","강진군","전라남도 강진군","-0.3117689326","-0.4516756473","","","8.791021219570684","4.851297749949054","","0.0","0.018938834","0.0","0.0","0.0","33153000.0","640000.0","0.0","33793000.0","0.0","33153000.0","5043.091938395875","5.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46820","전라남도","해남군","전라남도 해남군","-0.1179852216","-0.2430339395","","","8.290596289396406","7.470837399849419","","0.0","0.305747186","0.0","0.0","0.0","53236000.0","23445000.0","0.0","76681000.0","0.0","53236000.0","13358.391245633997","25.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46830","전라남도","영암군","전라남도 영암군","-0.1119804078","-0.2348249645","","","7.974498267829932","7.963136514992881","","0.0","0.497158609","0.0","0.0","0.0","11857000.0","11723000.0","0.0","23580000.0","0.0","11857000.0","4081.724653842929","2.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46840","전라남도","무안군","전라남도 무안군","0.0658856858","-0.051083664","","","8.853263919456309","8.537368371789505","","8.46875495432169","0.302550405","0.2824836155631567","1.0","0.6696767478448764","32156220.0","23445000.0","21890000.0","77491220.0","22919220.0","54046220.0","4596.247383391287","1.0","","3078.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46860","전라남도","함평군","전라남도 함평군","0.1438761695","0.0281815422","","","9.462926704141235","8.482316944195013","","0.0","0.272745135","0.0","1.0","0.5359909078212604","62514370.0","23445000.0","0.0","85959370.0","0.0","62514370.0","4856.425663227921","4.0","","2603.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46870","전라남도","영광군","전라남도 영광군","0.1104848539","-0.0077430151","","","9.544506281802784","8.037297705188447","","0.0","0.181315494","0.0","0.0","0.0","105860000.0","23445000.0","0.0","129305000.0","0.0","105860000.0","7579.430460326911","4.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46880","전라남도","장성군","전라남도 장성군","0.2723302217","0.1598272776","","","10.278802978114943","8.649143189862022","","0.0","0.163857662","0.0","1.0","2.8551694555815135","239273000.0","46890000.0","0.0","286163000.0","206881000.0","239273000.0","8220.177598957907","5.0","","23470.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","46890","전라남도","완도군","전라남도 완도군","-0.7383403476","-0.9070725975","","","9.223578416321512","0.0","","0.0","0.0","0.0","0.0","0.0","120194000.0","0.0","0.0","120194000.0","0.0","96749000.0","11862.50584303562","10.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46900","전라남도","진도군","전라남도 진도군","0.0823433388","-0.0370665604","","","9.448991480162064","7.886919029906923","","0.0","0.17330692","0.0","0.0","0.0","111840000.0","23446000.0","0.0","135286000.0","0.0","111840000.0","8810.215049660734","11.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","46910","전라남도","신안군","전라남도 신안군","-0.027331187","-0.1506796619","","","8.961579561170394","7.458372552655157","","0.0","0.181880949","0.0","0.0","0.0","105458000.0","23445000.0","0.0","128903000.0","0.0","105458000.0","13526.04030475707","0.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","47111","경상북도","포항시 남구","경상북도 포항시 남구","","","","","","","","","","","1.0","13.902120069229486","","","","","","","7100.643607480449","5.0","","98714.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47113","경상북도","포항시 북구","경상북도 포항시 북구","","","","","","","","","","","0.0","0.0","","","","","","","14817.122223133076","8.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","47130","경상북도","경주시","경상북도 경주시","-0.3335618417","-0.4944662898","","","12.17888691338501","0.0","","0.0","0.0","0.0","1.0","4.504918727897132","5515466189.0","0.0","0.0","5515466189.0","87857000.0","5515466189.0","28337.47015444826","13.0","","127658.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47150","경상북도","김천시","경상북도 김천시","-0.5203796828","-0.6848969043","","","10.814920336409745","0.0","","0.0","0.0","0.0","1.0","3.8301327021105562","593669000.0","0.0","0.0","593669000.0","0.0","593669000.0","11931.440384511488","12.0","","45699.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47170","경상북도","안동시","경상북도 안동시","0.4290315264","0.3176467935","","","11.752507626335875","8.198312252457622","","7.434557944765845","0.027446294","0.0127835773827875","1.0","2.7178337763287703","6573861913.0","187991000.0","87560000.0","6849412913.0","87560000.0","6661421913.0","51733.848193588514","24.0","","140604.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47190","경상북도","구미시","경상북도 구미시","-0.3287065738","-0.4895171284","","","12.214335471617936","0.0","","0.0","0.0","0.0","1.0","5.3602120959717405","2314804000.0","0.0","0.0","2314804000.0","894116000.0","2314804000.0","11478.836825550194","11.0","","61529.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47210","경상북도","영주시","경상북도 영주시","-0.444375227","-0.6074226377","","","11.369832740998062","0.0","","7.989129200380108","0.0","0.0328935752340981","1.0","2.286946831891769","1287179000.0","0.0","43780000.0","1330959000.0","43780000.0","1330959000.0","14852.116160437025","7.0","","33966.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47230","경상북도","영천시","경상북도 영천시","0.2792070377","0.1671579582","","","10.273697551350573","8.72479686246577","","0.0","0.175226602","0.0","1.0","3.5165682583221294","645692000.0","137180000.0","0.0","782872000.0","420523000.0","594881000.0","22296.16894665656","6.0","","78406.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47250","경상북도","상주시","경상북도 상주시","0.1371893018","0.0186076663","","","9.889481682258737","7.832131926346509","","7.78876889863984","0.10219244","0.0978540503932713","1.0","2.948702906393592","357900000.0","45721000.0","43780000.0","447401000.0","43780000.0","401680000.0","18148.318667156007","9.0","","53514.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47280","경상북도","문경시","경상북도 문경시","-0.5003887186","-0.6645193452","","","10.960875384781597","0.0","","0.0","0.0","0.0","1.0","1.310179005098974","888568000.0","0.0","0.0","888568000.0","0.0","888568000.0","15433.00565900347","8.0","","20220.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47290","경상북도","경산시","경상북도 경산시","-0.5166715974","-0.6811171102","","","10.841993256731863","0.0","","0.0","0.0","0.0","1.0","2.851503746320611","368029000.0","0.0","0.0","368029000.0","0.0","368029000.0","7199.008602562052","2.0","","20528.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47730","경상북도","의성군","경상북도 의성군","-0.6670035098","-0.8343562136","","","9.74441230426461","0.0","","0.0","0.0","0.0","1.0","2.0608932665377697","591743000.0","0.0","0.0","591743000.0","0.0","591743000.0","34690.78246837473","9.0","","71494.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47750","경상북도","청송군","경상북도 청송군","-0.7271910881","-0.8957077283","","","9.304979727977763","0.0","","7.5339654227148225","0.0","0.1453610951554048","1.0","0.3705281500518308","257401000.0","0.0","43780000.0","301181000.0","43780000.0","301181000.0","23417.923844075623","6.0","","8677.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47760","경상북도","영양군","경상북도 영양군","-0.0119751074","-0.1376816266","","","9.53136989016923","6.832398130774161","","7.454117724914918","0.056361959","0.1050055994151941","1.0","0.10671934274036551","349651147.0","23499000.0","43780000.0","416930147.0","43780000.0","393431147.0","25365.598498725616","8.0","","2707.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47770","경상북도","영덕군","경상북도 영덕군","-0.6041963313","-0.7703344395","","","10.202970715057921","0.0","","0.0","0.0","0.0","1.0","1.6505392965163452","618345000.0","0.0","0.0","618345000.0","0.0","618345000.0","22916.752166903298","7.0","","37825.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47820","경상북도","청도군","경상북도 청도군","0.34654119","0.2375614266","","","10.460678787172874","9.141446105191562","","0.0","0.210932918","0.0","1.0","3.823089739045105","605829640.0","161950000.0","0.0","767779640.0","218513000.0","697282640.0","17351.933783424418","1.0","","66338.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","year_only_or_partial","1"
"2022","47830","경상북도","고령군","경상북도 고령군","-0.4075960821","-0.56993224","","","11.638359152060886","0.0","","0.0","0.0","0.0","1.0","3.1748631320677685","1216303520.0","0.0","0.0","1216303520.0","0.0","1216303520.0","10729.28141560998","3.0","","34064.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47840","경상북도","성주군","경상북도 성주군","0.4599346394","0.3539965896","","","11.142242804446328","9.341582024554306","","0.0","0.141761739","0.0","1.0","3.99449093868411","830500000.0","137180000.0","0.0","967680000.0","137180000.0","967680000.0","12031.821009921368","4.0","","48061.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47850","경상북도","칠곡군","경상북도 칠곡군","0.4227571586","0.317426235","","","10.642215767475108","9.654234075132747","","0.0","0.271302954","0.0","1.0","4.589160632043123","384685000.0","143223000.0","0.0","527908000.0","210117000.0","433912000.0","9188.82631947143","5.0","","42169.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47900","경상북도","예천군","경상북도 예천군","0.3619097462","0.2541996633","","","10.40524831778622","9.370727950921909","","8.275075849008708","0.241069829","0.0805811620900566","1.0","2.9429548605181197","368549160.0","130974000.0","43780000.0","543303160.0","240064170.0","496306160.0","11157.493592755643","4.0","","32836.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47920","경상북도","봉화군","경상북도 봉화군","-0.1157686269","-0.242721415","","","8.64239591937439","7.011805950170232","","7.661010646019442","0.12460386","0.2385967589426098","1.0","0.6816515972949201","233692000.0","45727000.0","87560000.0","366979000.0","205077000.0","366979000.0","41245.41057568431","8.0","","28115.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","47930","경상북도","울진군","경상북도 울진군","-0.7695001022","-0.9388349345","","","8.996079460133918","0.0","","8.629330752040083","0.0","0.4093136082294496","1.0","0.1359634527478919","315897758.0","0.0","218900000.0","534797758.0","439082758.0","534797758.0","39142.87179708679","10.0","","5322.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","47940","경상북도","울릉군","경상북도 울릉군","0.6777015069","0.5917641341","","","10.01036624998069","13.064267583724332","","0.0","0.954952502","0.0","0.0","0.0","14060000.0","298055000.0","0.0","312115000.0","137180000.0","151240000.0","631.7685616189237","0.0","","0.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","48121","경상남도","창원시 의창구","경상남도 창원시 의창구","","","","","","","","","","","0.0","0.0","","","","","","","2541.157769968237","1.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","48123","경상남도","창원시 성산구","경상남도 창원시 성산구","","","","","","","","","","","0.0","0.0","","","","","","","1329.8962312098035","0.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","48125","경상남도","창원시 마산합포구","경상남도 창원시 마산합포구","","","","","","","","","","","0.0","0.0","","","","","","","7666.286230474932","3.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","48127","경상남도","창원시 마산회원구","경상남도 창원시 마산회원구","","","","","","","","","","","0.0","0.0","","","","","","","2409.5996877085054","0.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","48129","경상남도","창원시 진해구","경상남도 창원시 진해구","","","","","","","","","","","0.0","0.0","","","","","","","2048.8671507068098","0.0","","0.0","0","city_district_granularity","1","1","0","0","0","1","0","1","2022-05-12","1","1","no_designation","1"
"2022","48170","경상남도","진주시","경상남도 진주시","0.6575873765","0.5624285981","","","11.386061369721082","10.981834887827874","","7.30773756669801","0.396273852","0.0100478094741214","1.0","3.5392245210542517","1773919460.0","1184072000.0","30023000.0","2988014460.0","1794369460.0","1803942460.0","20138.874936018063","19.0","","71276.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
"2022","48220","경상남도","통영시","경상남도 통영시","0.5016065997","0.3990945078","","","10.994837029514187","9.959322824330918","","7.8107434167213645","0.254242802","0.0296467397958332","1.0","2.1427636463872477","528748120.0","187723000.0","21890000.0","738361120.0","465856120.0","550638120.0","8876.853978771702","3.0","","19021.0","1","observed","1","1","1","0","1","1","0","1","2022-05-12","1","1","full_date","1"
