key,연도,실제예산,시뮬예산,위험지수,Y,Y_bin,시도,시군구,diff
경상남도남해군,2022,92736000.0,357140047.01379585,0.9121120688097424,0.0037927982386962,1.0,경상남도,남해군,264404047.01379585
경상남도밀양시,2022,7285246000.0,324141927.1743002,0.7144750874500594,0.3323207740701613,1.0,경상남도,밀양시,-6961104072.8257
경상남도사천시,2022,913331000.0,298556067.61849827,0.6518863697356947,0.198276923584082,1.0,경상남도,사천시,-614774932.3815017
경상남도산청군,2022,44800000.0,297422488.0328529,0.683905984811751,9.999500033330834e-05,1.0,경상남도,산청군,252622488.0328529
경상남도양산시,2022,336558270.0,243350341.8818904,0.2305867594446644,0.080750149685109,1.0,경상남도,양산시,-93207928.11810961
경상남도의령군,2022,486983406.0,318770962.19838727,0.8398648312176796,0.0855352881062627,1.0,경상남도,의령군,-168212443.80161273
경상남도진주시,2022,1764346460.0,249240304.57126057,0.6259870760531734,0.120357496663734,1.0,경상남도,진주시,-1515106155.4287395
경상남도창녕군,2022,441756000.0,301000420.64934504,0.7452534594987809,0.0936724758626351,1.0,경상남도,창녕군,-140755579.35065496
경상남도창원시,2022,570701000.0,294118872.0500513,0.5346567822007445,0.0828694778222946,1.0,경상남도,창원시,-276582127.9499487
경상남도통영시,2022,443966120.0,380170562.7017899,1.0500496731905833,0.071948499312584,1.0,경상남도,통영시,-63795557.298210084
경상남도하동군,2022,1760404320.0,223818933.2095411,0.7179319035482642,0.1176052420742634,1.0,경상남도,하동군,-1536585386.790459
경상남도함안군,2022,789488000.0,251636040.93267518,0.3215820891543977,0.2035936920694943,1.0,경상남도,함안군,-537851959.0673249
경상남도함양군,2022,19936000.0,201641957.80790383,-0.0192189617863596,0.0,0.0,경상남도,함양군,181705957.80790383
경상남도합천군,2022,64636000.0,309259138.5452481,0.7995538682427675,0.0001999800026662,1.0,경상남도,합천군,244623138.5452481
경상북도경산시,2022,0.0,187020993.34857163,0.0477443376703316,0.0006997551142733,1.0,경상북도,경산시,187020993.34857163
경상북도경주시,2022,87857000.0,228939815.67086148,0.303527022706138,0.1530643757268367,1.0,경상북도,경주시,141082815.67086148
경상북도고령군,2022,0.0,264070393.22052225,0.5224363495813621,0.2379927541644155,1.0,경상북도,고령군,264070393.22052225
경상북도구미시,2022,894116000.0,193228665.49720103,0.0095566823850252,0.2799018851328186,1.0,경상북도,구미시,-700887334.502799
경상북도김천시,2022,0.0,108707692.25025937,-0.5758339386102241,0.0130149370774946,1.0,경상북도,김천시,108707692.25025937
경상북도문경시,2022,0.0,148299565.4676134,-0.3387047219423234,9.999500033330834e-05,1.0,경상북도,문경시,148299565.4676134
경상북도봉화군,2022,71790000.0,217055282.98775104,0.367241524247748,0.0,0.0,경상북도,봉화군,145265282.98775104
경상북도상주시,2022,0.0,162230635.30388868,-0.2313154030805432,0.0093560949240249,1.0,경상북도,상주시,162230635.30388868
경상북도성주군,2022,0.0,205299545.15838915,0.0588389456934739,0.0773313429363234,1.0,경상북도,성주군,205299545.15838915
경상북도안동시,2022,0.0,244652904.77016243,0.4439165498923427,0.1516045841318941,1.0,경상북도,안동시,244652904.77016243
경상북도영덕군,2022,0.0,268668156.7623397,0.5235740784531443,0.0281986543586787,1.0,경상북도,영덕군,268668156.7623397
경상북도영양군,2022,0.0,253071445.63945287,0.4031761166780803,0.0,0.0,경상북도,영양군,253071445.63945287
