연도,시도,시군구,시군구코드,log_피해밀도_본per_ha,log_인접시군_피해밀도_본per_ha,연속발생연수,집단발생여부,소나무류_면적비율(%),최근감염목과의_거리_km,데이터유형,인접시군_산정방식,임상도_기준판,stnId,거리_km,겨울철_평균최저기온,여름철_평균기온,연강수량_mm,평균풍속_ms,GDD_솔수염하늘소_base11.9,GDD_북방수염하늘소_base8.3,SPI3_최저월(최심가뭄),SPI3_유효월수,연간관측일수,겨울철_자료완전성,대응자원투입예산_소나무림ha당_log,예찰진단예산_소나무림ha당_log,예산자료_사용가능여부,대응자원투입예산_원,예찰진단예산_원,소나무림면적_원자료_ha,소나무림면적_보정_flag,log_소나무림면적,면적하한미달_flag,소나무림면적_자료유효_flag,예산결측사유,집계구분_지자체대응역량,대응자원투입예산_원_산림병해충포괄,예찰진단예산_원_산림병해충포괄,대응자원투입예산_소나무림ha당_log_산림병해충포괄,예찰진단예산_소나무림ha당_log_산림병해충포괄,대응자원투입예산_원_재선충명시,예찰진단예산_원_재선충명시,대응자원투입예산_총액_재선충명시,예찰진단예산_총액_재선충명시,대응자원투입예산_소나무림ha당_log_재선충명시,예찰진단예산_소나무림ha당_log_재선충명시,대응자원투입사업_재선충명시_존재_flag,예찰사업_재선충명시_존재_flag,예찰사업명_2016비표준_flag,재선충명시_집계범위,이동통제예산_원_산림병해충포괄,이동통제예산_소나무림ha당_log_산림병해충포괄,예찰진단예산비중_산림병해충포괄,이동통제예산비중_산림병해충포괄,이동통제예산비중_광의예산대비_산림병해충포괄,활동방제법인수_확장,방제법인수_소나무림1만ha당_log,반출금지구역_지정여부,반출금지구역면적_ha,반출금지구역면적비율,법인자료_연도완전여부,법인자료_관측여부,법인자료_최신성주의플래그,반출금지구역_이력완전_flag,확장자료_250to229_source_units,예찰자료_신뢰_flag,도로소나무비율_500m,주거지소나무비율_300m,log1p_원목생산업체수,면적_0_의심_flag,도로인접소나무면적_500m_ha_복원,주거지인접소나무면적_300m_ha_복원,원목생산업체수_누적stock,당해연도_신규원목생산업체수,임상도판_후기_flag,도로소나무비율_500m_최종사용_flag,주거지소나무비율_300m_최종사용_flag,원목생산업체수_조건부핵심_flag,log면적_동시투입필수_flag,집계구분_인위적확산,국비지원액_최종_원,log_국비지원액_최종_원,산림면적당_국비지원액_최종(원per ha),log_국비지원액_최종_per_ha,log_국비지원액_직접방제_원,log_국비지원액_예찰진단_원,예찰진단_예산비중,국비비율_최종(%),국비비율_결측_flag,매칭사업수_최종,매칭사업_없음_flag,index_eligible,국가대응수준_관측포함,도로소나무비율_500m_보정전,기후자료_결측사유,관측소_원거리_도서지역_flag,관측소_대도시권_재사용_flag,"도로소나무비율_500m_TierB참고(2023고정,104포함)",도로소나무비율_500m_TierA_통합시집계_flag
2020,강원특별자치도,동해시,51170,0.0,9.999500033330834e-05,0,0,23.4842,217.89,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),106,6.02,0.88,21.81,1322.4,2.12,1446.8,2237.3,-2.35,12.0,366,True,8.22301906928122,8.997276528544386,1,15854000.0,34392000.0,4256.411709665215,0,8.356181762636345,0,1,observed,단독단위_원값유지,15854000.0,34392000.0,8.223019069281,8.997276528544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.684472395813,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1,1,1,0.19816506015972976,0.0527594279999999,1.3862943611198906,0,843.4720818305099,224.56584713443883,3,1,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.19816506,,0,0,0.19816506,0
2021,강원특별자치도,동해시,51170,0.0,0.0,0,0,23.4842,105.7,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),106,6.02,-1.8,22.78,1244.6,1.98,1633.0,2483.0,-1.87,12.0,365,True,8.553015767575804,9.1635218064051,1,22054000.0,40613000.0,4256.411709665215,0,8.356181762636345,0,1,observed,단독단위_원값유지,22054000.0,40613000.0,8.553015767576,9.163521806405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.648076340019,0.0,0.0,0.0,0.0,1,5156.98,1.211579224888,1,1,0,1,1,1,0.19816506015972976,0.0527594279999999,1.3862943611198906,0,843.4720818305099,224.56584713443883,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.19816506,,0,0,0.19816506,0
2022,강원특별자치도,동해시,51170,0.0016985566355814,0.0,1,0,23.4842,224.1,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),106,6.02,-1.13,23.13,1101.4,1.95,1758.4,2628.3,-0.74,12.0,365,True,10.853134763997126,9.310523857019968,1,220035000.0,47045000.0,4256.411709665215,0,8.356181762636345,0,1,observed,단독단위_원값유지,220035000.0,47045000.0,10.853134763997,9.31052385702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.176145724128,0.0,0.0,0.0,0.0,1,14191.71,3.334195789325,0,1,1,1,1,1,0.19816506015972976,0.0527594279999999,1.3862943611198906,0,843.4720818305099,224.56584713443883,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.19816506,,0,0,0.19816506,0
2023,강원특별자치도,동해시,51170,0.0007996801705643,0.0001999800026662,2,0,23.4842,217.89,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),106,6.02,-0.9,23.73,1356.8,1.88,1878.6,2770.5,-1.33,12.0,365,True,10.473107519744303,9.374013383833486,1,150468000.0,50129000.0,4256.411709665215,0,8.356181762636345,0,1,observed,단독단위_원값유지,150468000.0,50129000.0,10.473107519744,9.374013383833,120012000.0,0.0,408459000.0,0.0,10.246955999032,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.249899051332,0.0,0.0,,,1,14191.71,3.334195789325,0,0,1,1,1,1,0.19816506017195237,0.0527594279999999,1.3862943611198906,0,843.4720818305099,224.56584713443883,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.19816506,,0,0,0.19816506,0
2016,강원특별자치도,삼척시,51230,0.0,0.0003999200213269,1,0,34.5741,192.2,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),216,16.73,-7.49,21.11,1141.4,1.56,1240.2,1942.8,-1.81,11.0,366,True,6.912269479207712,,1,41224000.0,44734000.0,41079.22020830035,0,10.62325768159116,0,1,observed,단독단위_원값유지,41224000.0,44734000.0,6.912269479208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.520416947812,0.0,0.0,4.0,0.679924301369,0,0.0,0.0,1,1,0,0,1,0,0.07459793484836416,0.028842776,1.3862943611198906,0,3064.424998949476,1184.8387467226803,3,1,0,1,0,1,1,단독단위_원값유지,44734000.0,17.616244419206712,435.5,6.0787883752796565,0.0,17.616244419206712,1.0,50.0,0.0,1.0,0.0,1.0,1,0.074597935,,0,0,0.088036584,0
2017,강원특별자치도,삼척시,51230,0.0,9.999500033330834e-05,0,0,34.5741,486.11,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),216,16.73,-7.56,20.38,933.8,1.55,1120.0,1801.6,-2.23,12.0,365,True,6.61096527794812,7.3872731861461505,1,30489000.0,66314000.0,41079.22020830035,0,10.62325768159116,0,1,observed,단독단위_원값유지,30489000.0,66314000.0,6.610965277948,7.387273186146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.685040752869,0.0,0.0,5.0,0.796227276937,0,0.0,0.0,1,1,0,0,1,1,0.07452081228510415,0.028842776,1.3862943611198906,0,3061.2568462493514,1184.8387467226803,3,0,0,1,0,1,1,단독단위_원값유지,66314000.0,18.009911609332068,646.5,6.4731187935736925,0.0,18.009911609332068,1.0,50.0,0.0,2.0,0.0,1.0,1,0.074520812,,0,0,0.088036584,0
2018,강원특별자치도,삼척시,51230,0.0,9.999500033330834e-05,0,0,34.5741,486.11,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),216,16.73,-9.77,21.95,1489.3,1.57,1266.6,1925.4,-1.41,12.0,365,True,6.984930909411232,6.654516483356665,1,44334000.0,31848000.0,41079.22020830035,0,10.62325768159116,0,1,observed,단독단위_원값유지,44334000.0,31848000.0,6.984930909411,6.654516483357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.41805150823,0.0,0.0,6.0,0.900402165282,0,0.0,0.0,1,1,0,0,1,1,0.07542745660910957,0.028842776,1.3862943611198906,0,3098.501115855106,1184.8387467226803,3,0,0,1,0,1,1,단독단위_원값유지,31848000.0,17.276485175061435,310.9,5.742682623613757,0.0,17.276485175061435,1.0,50.0,0.0,2.0,0.0,1.0,1,0.075427457,,0,0,0.088036584,0
2019,강원특별자치도,삼척시,51230,0.0,9.999500033330834e-05,0,0,34.5741,192.2,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),216,16.73,-7.77,20.69,1169.8,1.47,1232.8,1903.8,-1.05,12.0,365,True,6.66521508207151,6.714843929573951,1,32191000.0,33831000.0,41079.22020830035,0,10.62325768159116,0,1,observed,단독단위_원값유지,32191000.0,33831000.0,6.665215082072,6.714843929574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.51242010239,0.0,0.0,7.0,0.994741239714,0,0.0,0.0,1,1,0,1,1,1,0.07542745660910952,0.028842776,1.791759469228055,0,3098.501115855106,1184.8387467226803,5,2,0,1,0,1,1,단독단위_원값유지,33831000.0,17.336888129441224,330.7,5.804230945953007,0.0,17.336888129441224,1.0,50.0,0.0,2.0,0.0,1.0,1,0.075427457,,0,0,0.088036584,0
2020,강원특별자치도,삼척시,51230,0.0,9.999500033330834e-05,0,0,33.8132,192.2,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),216,16.73,-5.57,20.92,1530.1,1.46,1149.6,1791.1,-1.91,12.0,366,True,6.793018668032334,6.753498833015664,1,35780000.0,34392000.0,40175.11991586007,0,10.601003175439097,0,1,observed,단독단위_원값유지,35780000.0,34392000.0,6.793018668032,6.753498833016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.490110015391,0.0,0.0,8.0,1.095702115166,0,0.0,0.0,1,1,0,1,1,1,0.088036583902124,0.028842776,1.791759469228055,0,3536.8803191826883,1158.761984506291,5,0,1,1,0,1,1,단독단위_원값유지,34391000.0,17.353305489283475,336.7,5.822157927391522,0.0,17.353305489283475,1.0,50.0,0.0,2.0,0.0,1.0,1,0.088036584,,0,0,0.088036584,0
2021,강원특별자치도,삼척시,51230,0.0,0.0,1,0,33.8132,83.15,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),216,16.73,-7.14,20.18,1207.4,1.38,1120.2,1774.0,-1.13,12.0,365,True,8.482830253798811,7.054629903165257,1,194050000.0,46491000.0,40175.11991586007,0,10.601003175439097,0,1,observed,단독단위_원값유지,194050000.0,46491000.0,8.482830253799,7.054629903165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.193276821831,0.0,0.0,10.0,1.249644601025,1,3216.0,0.080049543268,1,1,0,1,1,1,0.08803658390213272,0.028842776,1.791759469228055,0,3536.8803191826883,1158.761984506291,5,0,1,1,0,1,1,단독단위_원값유지,46491000.0,17.65476932494712,455.8,6.124245658341801,0.0,17.65476932494712,1.0,50.0,0.0,2.0,0.0,1.0,1,0.088036584,,0,0,0.088036584,0
2022,강원특별자치도,삼척시,51230,0.0,0.0003999200213269,0,0,33.8132,199.61,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),216,16.73,-9.16,20.97,1088.9,1.35,1212.2,1866.7,-1.67,12.0,365,True,8.034693581646815,7.297456851913207,1,123948000.0,59280000.0,40175.11991586007,0,10.601003175439097,0,1,observed,단독단위_원값유지,123948000.0,59280000.0,8.034693581647,7.297456851913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.323531338005,0.0,0.0,11.0,1.318554182786,1,3216.0,0.080049543268,0,1,1,1,1,1,0.08803658390213272,0.028842776,1.791759469228055,0,3536.8803191826883,1158.761984506291,5,0,1,1,0,1,1,단독단위_원값유지,35280000.0,17.378826817447536,346.4,5.850476853807004,0.0,17.378826817447536,1.0,37.31,0.0,2.0,0.0,1.0,1,0.088036584,,0,0,0.088036584,0
2023,강원특별자치도,삼척시,51230,0.0,0.0002999550089979,1,0,33.8132,192.2,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),216,16.73,-9.11,21.66,1525.8,1.31,1291.3,1986.8,-1.51,12.0,365,True,7.972494574706645,7.398649611866027,1,116471000.0,65597000.0,40175.11991586007,0,10.601003175439097,0,1,observed,단독단위_원값유지,116471000.0,65597000.0,7.972494574707,7.398649611866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.360288463651,0.0,0.0,,,1,3216.0,0.080049543268,0,0,1,1,1,1,0.08803658388594185,0.028842776,1.791759469228055,0,3536.8803191826883,1158.761984506291,5,0,1,1,0,1,1,단독단위_원값유지,37597000.0,17.442434844540777,369.6,5.915123313851259,0.0,17.442434844540777,1.0,36.43,0.0,2.0,0.0,1.0,1,0.088036584,,0,0,0.088036584,0
2016,강원특별자치도,속초시,51210,0.0,0.0,0,0,17.7048,297.83,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),90,9.22,-3.13,23.04,1333.8,1.88,1679.8,2483.9,-1.99,11.0,366,True,10.279779111458492,,1,54597000.0,0.0,1873.839293759796,0,7.535744703389968,0,1,observed,단독단위_원값유지,54597000.0,0.0,10.279779111459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,2.0,2.457301945571,0,0.0,0.0,1,1,0,0,1,0,0.19724883809521734,0.0,0.6931471805599452,0,369.6126232928604,0.0,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.197248838,,0,0,0.197428659,0
2017,강원특별자치도,속초시,51210,0.0,0.0,0,0,17.7048,554.87,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),90,9.22,-1.58,23.06,1208.2,1.81,1732.6,2537.7,-1.63,12.0,365,True,8.907464188611577,10.098112569138786,1,13840000.0,45527000.0,1873.839293759796,0,7.535744703389968,0,1,observed,단독단위_원값유지,13840000.0,45527000.0,8.907464188612,10.098112569139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.766873852477,0.0,0.0,2.0,2.457301945571,0,0.0,0.0,1,1,0,0,1,1,0.19724883809521734,0.0,0.6931471805599452,0,369.6126232928604,0.0,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.197248838,,0,0,0.197428659,0
2018,강원특별자치도,속초시,51210,0.0,0.0,0,0,17.7048,554.87,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),90,9.22,-4.7,24.01,1777.0,1.85,1729.6,2519.2,-0.82,12.0,365,True,9.221457581353867,9.740799275494954,1,18946000.0,31848000.0,1873.839293759796,0,7.535744703389968,0,1,observed,단독단위_원값유지,18946000.0,31848000.0,9.221457581354,9.740799275495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.627003189353,0.0,0.0,2.0,2.457301945571,0,0.0,0.0,1,1,0,0,1,1,0.19830986256957592,0.0,0.6931471805599452,0,371.6008136295219,0.0,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.198309863,,0,0,0.197428659,0
2019,강원특별자치도,속초시,51210,0.0,0.0,0,0,17.7048,297.83,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),90,9.22,-2.38,23.51,1355.5,1.86,1813.3,2632.8,-1.26,12.0,365,True,9.85292222660002,10.015835952385006,1,35627000.0,41931000.0,1873.839293759796,0,7.535744703389968,0,1,observed,단독단위_원값유지,35627000.0,41931000.0,9.8529222266,10.015835952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.540640552877,0.0,0.0,2.0,2.457301945571,0,0.0,0.0,1,1,0,1,1,1,0.19830986256960437,0.0,1.0986122886681098,0,371.6008136295219,0.0,2,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.198309863,,0,0,0.197428659,0
2020,강원특별자치도,속초시,51210,0.0,0.0,0,0,18.2577,297.83,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),90,9.22,-0.01,23.17,2085.8,2.05,1636.2,2430.8,-2.59,12.0,366,True,9.03919289128834,9.78689417841412,1,16282000.0,34392000.0,1932.358474645644,0,7.566496543443794,0,1,observed,단독단위_원값유지,16282000.0,34392000.0,9.039192891288,9.786894178414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.678691242057,0.0,0.0,2.0,2.429221837769,0,0.0,0.0,1,1,0,1,1,1,0.19742865913482496,0.0,1.0986122886681098,0,381.50294235657503,0.0,2,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.197428659,,0,0,0.197428659,0
2021,강원특별자치도,속초시,51210,0.0,0.0,0,0,18.2577,178.56,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),90,9.22,-3.24,23.44,1199.7,1.96,1718.6,2547.7,-1.79,12.0,365,True,9.005087886649367,9.953149805589897,1,15736000.0,40613000.0,1932.358474645644,0,7.566496543443794,0,1,observed,단독단위_원값유지,15736000.0,40613000.0,9.005087886649,9.95314980559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.72074038581,0.0,0.0,2.0,2.429221837769,0,0.0,0.0,1,1,0,1,1,1,0.19742865913482527,0.0,1.0986122886681098,0,381.50294235657503,0.0,2,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.197428659,,0,0,0.197428659,0
2022,강원특별자치도,속초시,51210,0.0,0.0,0,0,18.2577,298.04,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),90,9.22,-3.45,23.3,1637.3,1.94,1737.2,2563.5,-0.59,12.0,365,True,10.862240980899108,9.812385016224743,1,100807000.0,35280000.0,1932.358474645644,0,7.566496543443794,0,1,observed,단독단위_원값유지,100807000.0,35280000.0,10.862240980899,9.812385016225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.259245923564,0.0,0.0,2.0,2.429221837769,0,0.0,0.0,0,1,1,1,1,1,0.19742865913482557,0.0,1.0986122886681098,0,381.50294235657503,0.0,2,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.197428659,,0,0,0.197428659,0
2023,강원특별자치도,속초시,51210,0.0,0.0,0,0,18.2577,297.83,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),90,9.22,-3.48,24.17,1768.8,1.89,1867.8,2706.0,-1.17,12.0,365,True,10.660768519163476,9.875989669791773,1,82412000.0,37597000.0,1932.358474645644,0,7.566496543443794,0,1,observed,단독단위_원값유지,82412000.0,37597000.0,10.660768519164,9.875989669792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.313284836971,0.0,0.0,,,0,0.0,0.0,0,0,1,1,1,1,0.1974286591329367,0.0,1.0986122886681098,0,381.50294235657503,0.0,2,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.197428659,,0,0,0.197428659,0
2016,강원특별자치도,양구군,51800,0.0,0.0373921192170626,0,0,13.3106,310.58,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),211,19.66,-7.31,22.97,1185.7,1.77,1658.2,2429.4,-1.35,11.0,366,True,11.000059745218833,,1,82696000.0,0.0,8795.137061745016,1,9.081954241103102,0,1,observed,단독단위_원값유지,82696000.0,0.0,11.000059745219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,4.0,3.399940893275,0,0.0,0.0,1,1,0,0,1,0,0.14351078991158636,0.018372459,0.0,0,198.2033833002184,25.374283936033983,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.14351079,,0,0,0.138985318,0
2017,강원특별자치도,양구군,51800,0.0,0.00329456694943,0,0,13.3106,541.72,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),211,19.66,-7.21,22.45,1209.3,1.69,1553.6,2301.6,-1.72,12.0,365,True,0.0,10.779293673920794,1,0.0,66314000.0,8795.137061745016,1,9.081954241103102,0,1,observed,단독단위_원값유지,0.0,66314000.0,0.0,10.779293673921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,1.0,0.0,,3.0,3.123322473157,0,0.0,0.0,1,1,0,0,1,1,0.14351078991158636,0.018372459,0.6931471805599452,0,198.2033833002184,25.374283936033983,1,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.14351079,,0,0,0.138985318,0
2018,강원특별자치도,양구군,51800,0.0,0.0014988761237358,0,0,13.3106,541.72,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),211,19.66,-10.22,23.3,1214.3,1.8,1501.2,2215.7,-1.12,12.0,365,True,9.68682637858239,10.212125327844156,1,22240000.0,37608000.0,8795.137061745016,1,9.081954241103102,0,1,observed,단독단위_원값유지,22240000.0,37608000.0,9.686826378582,10.212125327844,22240000.0,0.0,22240000.0,0.0,9.686826378582,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.628391926213,0.0,0.0,3.0,3.123322473157,0,0.0,0.0,1,1,0,0,1,1,0.1390434219774172,0.018372459,1.0986122886681098,0,192.0334817057312,25.374283936033983,2,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.139043422,,0,0,0.138985318,0
2019,강원특별자치도,양구군,51800,0.0,0.0031948908965191,0,0,13.3106,310.58,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),211,19.66,-8.72,22.72,779.3,1.65,1590.8,2314.4,-1.73,12.0,365,True,0.0,10.1062901758303,1,0.0,33831000.0,8795.137061745016,1,9.081954241103102,0,1,observed,단독단위_원값유지,0.0,33831000.0,0.0,10.10629017583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,1.0,0.0,,3.0,3.123322473157,1,2405.9,1.742011684725,1,1,0,1,1,1,0.13904342197741731,0.018372459,1.3862943611198906,0,192.0334817057312,25.374283936033983,3,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.139043422,,0,0,0.138985318,0
2020,강원특별자치도,양구군,51800,0.0,0.0258626595257273,0,0,13.3106,310.58,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),211,19.66,-4.39,23.21,1429.1,1.57,1529.0,2226.7,-1.97,12.0,366,True,0.0,8.27163599542286,1,0.0,34392000.0,8795.137061745016,0,9.081954241103102,0,1,observed,단독단위_원값유지,0.0,34392000.0,0.0,8.271635995423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,1.0,0.0,,2.0,1.186007558741,1,2405.9,0.273548892201,1,1,0,1,1,1,0.1389853183030157,0.018372459,1.791759469228055,0,1222.3949213802166,161.58829506629078,5,2,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.138985318,,0,0,0.138985318,0
2021,강원특별자치도,양구군,51800,0.0,0.0137056470561119,0,0,13.3106,190.21,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),211,19.66,-7.93,23.25,923.0,1.52,1626.4,2376.0,-1.97,12.0,365,True,0.0,8.437861065465315,1,0.0,40613000.0,8795.137061745016,0,9.081954241103102,0,1,observed,단독단위_원값유지,0.0,40613000.0,0.0,8.437861065465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,1.0,0.0,,2.0,1.186007558741,1,2405.9,0.273548892201,1,1,0,1,1,1,0.1389853183030157,0.018372459,1.791759469228055,0,1222.3949213802166,161.58829506629078,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.138985318,,0,0,0.138985318,0
2022,강원특별자치도,양구군,51800,0.0,0.0150856374180408,0,0,13.3106,305.46,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),211,19.66,-8.51,23.31,1497.5,1.45,1626.9,2369.5,-1.33,12.0,365,True,0.0,8.584847841426221,1,0.0,47045000.0,8795.137061745016,0,9.081954241103102,0,1,observed,단독단위_원값유지,0.0,47045000.0,0.0,8.584847841426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,1.0,0.0,,2.0,1.186007558741,0,0.0,0.0,0,1,1,1,1,1,0.1389853183030157,0.018372459,1.791759469228055,0,1222.3949213802166,161.58829506629078,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.138985318,,0,0,0.138985318,0
2023,강원특별자치도,양구군,51800,0.0,0.0283930745012178,0,0,13.3106,310.58,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),211,19.66,-9.13,24.08,1225.6,1.32,1789.0,2577.2,-0.75,12.0,365,True,0.0,8.648331434493231,1,0.0,50129000.0,8795.137061745016,0,9.081954241103102,0,1,observed,단독단위_원값유지,0.0,50129000.0,0.0,8.648331434493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,1.0,0.0,,,,0,0.0,0.0,0,0,1,1,1,1,0.13898531830264058,0.018372459,1.791759469228055,0,1222.3949213802166,161.58829506629078,5,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.138985318,,0,0,0.138985318,0
2016,강원특별자치도,양양군,51830,0.0,0.0021975835434872,1,0,23.6764,277.86,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),90,27.52,-3.13,23.04,1333.8,1.88,1679.8,2483.9,-1.99,11.0,366,True,9.0526998984957,,1,127566000.0,0.0,14936.47696406484,0,9.611561618567125,0,1,observed,단독단위_원값유지,127566000.0,0.0,9.052699898496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,8.0,1.849401664824,0,0.0,0.0,1,1,0,0,1,0,0.25691163448612014,0.0481387159999999,0.6931471805599452,0,3837.354703041257,719.0228226136595,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.256911634,,0,0,0.266157711,0
2017,강원특별자치도,양양군,51830,0.0,0.0001999800026662,2,0,23.6764,539.3,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),90,27.52,-1.58,23.06,1208.2,1.81,1732.6,2537.7,-1.63,12.0,365,True,8.272581367641662,8.398575188989762,1,58462000.0,66314000.0,14936.47696406484,0,9.611561618567125,0,1,observed,단독단위_원값유지,58462000.0,66314000.0,8.272581367642,8.39857518899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.531464384176,0.0,0.0,7.0,1.738097307681,0,0.0,0.0,1,1,0,0,1,1,0.2690168003847473,0.0481387159999999,0.6931471805599452,0,4018.163236146439,719.0228226136595,1,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.2690168,,0,0,0.266157711,0
